                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.59666,                0.33116,                0.90789,                0.97928,                      1,                0.98357,                0.87854,                0.58175,                0.32333,                0.89704,              0.0013704,              0.0013704,              0.0013704
                    162,                0.58198,                0.32659,                0.90202,                0.98046,                      1,                0.99118,                0.86855,                0.60305,                0.31559,                0.91908,              0.0013664,              0.0013664,              0.0013664
                    163,                0.60612,                0.33546,                0.92117,                0.98116,                      1,                0.98121,                0.87196,                0.57208,                0.31754,                0.89565,              0.0013624,              0.0013624,              0.0013624
                    164,                 0.6137,                0.34229,                0.92005,                 0.9813,                      1,                0.98409,                0.85608,                0.57753,                0.35195,                0.89896,              0.0013585,              0.0013585,              0.0013585
                    165,                0.58456,                 0.3354,                0.89236,                0.98022,                      1,                0.97888,                0.85643,                 0.5776,                0.33435,                0.90209,              0.0013545,              0.0013545,              0.0013545
                    166,                0.59726,                0.33563,                0.90831,                0.98128,                      1,                0.98669,                0.86718,                0.58481,                0.32488,                0.90027,              0.0013506,              0.0013506,              0.0013506
                    167,                0.58394,                0.32175,                0.90048,                0.98127,                      1,                0.98356,                0.86044,                0.63409,                0.32762,                0.91787,              0.0013466,              0.0013466,              0.0013466
                    168,                 0.6053,                0.33237,                  0.903,                 0.9804,                      1,                0.98391,                0.85476,                0.59888,                0.32472,                0.91105,              0.0013426,              0.0013426,              0.0013426
                    169,                0.60723,                0.32822,                  0.912,                0.98028,                      1,                0.97856,                0.86398,                0.58615,                0.31246,                0.90557,              0.0013387,              0.0013387,              0.0013387
                    170,                0.57869,                0.32126,                 0.9071,                0.97852,                      1,                0.98557,                0.86926,                0.56567,                 0.3069,                0.89514,              0.0013347,              0.0013347,              0.0013347
                    171,                0.58778,                 0.3289,                 0.9006,                0.97831,                      1,                0.98336,                 0.8621,                0.56092,                0.32103,                0.89366,              0.0013308,              0.0013308,              0.0013308
                    172,                0.59384,                0.33251,                 0.9109,                0.98123,                      1,                0.98227,                0.86774,                0.57564,                 0.3222,                0.89749,              0.0013268,              0.0013268,              0.0013268
                    173,                0.59121,                0.32876,                0.90496,                0.98097,                      1,                 0.9843,                0.85681,                 0.6062,                0.33849,                0.91021,              0.0013228,              0.0013228,              0.0013228
                    174,                0.59543,                0.32909,                0.90494,                0.98132,                      1,                0.98134,                0.86957,                0.56821,                0.31303,                0.89779,              0.0013189,              0.0013189,              0.0013189
                    175,                0.57711,                0.32185,                0.90541,                0.98128,                      1,                0.98653,                0.86001,                0.58576,                0.31815,                0.90085,              0.0013149,              0.0013149,              0.0013149
                    176,                 0.5837,                0.32899,                0.90105,                0.98113,                      1,                0.98237,                 0.8728,                0.56099,                0.30991,                0.88914,               0.001311,               0.001311,               0.001311
                    177,                0.58726,                0.32048,                0.90333,                0.98132,                      1,                0.98603,                0.87618,                0.58264,                0.30851,                 0.9125,               0.001307,               0.001307,               0.001307
                    178,                0.58916,                0.32334,                 0.9128,                0.98102,                      1,                 0.9835,                0.87529,                0.56212,                0.31337,                0.89963,               0.001303,               0.001303,               0.001303
                    179,                0.56858,                0.31291,                 0.9011,                0.98133,                      1,                0.98096,                 0.8621,                 0.5736,                0.31271,                 0.8965,              0.0012991,              0.0012991,              0.0012991
                    180,                0.58436,                 0.3243,                 0.9028,                0.98115,                      1,                0.98112,                0.86811,                 0.5691,                0.30494,                0.88625,              0.0012951,              0.0012951,              0.0012951
                    181,                0.55861,                0.31736,                0.91529,                0.98121,                      1,                0.97961,                0.87118,                0.56126,                0.30851,                0.88316,              0.0012912,              0.0012912,              0.0012912
                    182,                 0.5623,                0.31895,                0.90519,                0.98128,                      1,                0.98198,                0.86883,                0.56941,                0.31092,                0.89486,              0.0012872,              0.0012872,              0.0012872
                    183,                0.56981,                0.32192,                0.90493,                0.98132,                      1,                0.98218,                  0.879,                0.55719,                0.31394,                0.89263,              0.0012832,              0.0012832,              0.0012832
                    184,                0.57289,                0.31758,                 0.9026,                0.98131,                      1,                0.97989,                0.86986,                0.57023,                0.30694,                0.90312,              0.0012793,              0.0012793,              0.0012793
                    185,                0.57854,                 0.3232,                0.90238,                 0.9811,                      1,                0.98529,                0.88231,                0.57804,                0.30521,                0.88977,              0.0012753,              0.0012753,              0.0012753
                    186,                0.58269,                0.32382,                0.90282,                0.98132,                      1,                0.98672,                0.87736,                0.58965,                0.31563,                 0.8971,              0.0012714,              0.0012714,              0.0012714
                    187,                0.57296,                 0.3144,                0.89398,                0.98124,                      1,                0.98396,                0.86947,                 0.5819,                0.31371,                0.89408,              0.0012674,              0.0012674,              0.0012674
                    188,                0.58128,                0.32287,                0.90645,                0.98094,                      1,                0.98076,                0.86995,                0.56347,                0.31045,                0.89477,              0.0012634,              0.0012634,              0.0012634
                    189,                 0.5767,                 0.3175,                0.90731,                0.98133,                      1,                0.98676,                 0.8637,                 0.5945,                0.31712,                0.91313,              0.0012595,              0.0012595,              0.0012595
                    190,                0.58363,                0.32494,                0.91151,                0.98105,                      1,                 0.9806,                0.85073,                0.61852,                0.35054,                0.91214,              0.0012555,              0.0012555,              0.0012555
                    191,                 0.5789,                0.32266,                0.89932,                0.98122,                      1,                0.98508,                0.87357,                0.56704,                0.30389,                0.89997,              0.0012516,              0.0012516,              0.0012516
                    192,                0.58032,                0.32308,                0.90262,                0.98125,                      1,                0.98085,                0.88176,                0.56202,                0.30061,                0.89116,              0.0012476,              0.0012476,              0.0012476
                    193,                0.56444,                0.32158,                 0.8952,                0.98133,                      1,                0.98099,                0.87264,                0.55678,                0.29729,                0.88377,              0.0012436,              0.0012436,              0.0012436
                    194,                0.56043,                0.31348,                0.88942,                0.98107,                      1,                0.97769,                0.85946,                0.56078,                0.30895,                0.88349,              0.0012397,              0.0012397,              0.0012397
                    195,                0.58548,                0.31919,                0.90181,                0.98134,                      1,                0.98038,                0.86187,                0.58244,                0.30399,                0.89075,              0.0012357,              0.0012357,              0.0012357
                    196,                0.57346,                0.31994,                0.90435,                0.98123,                      1,                0.98333,                0.85932,                0.59923,                0.32165,                0.90926,              0.0012318,              0.0012318,              0.0012318
                    197,                0.57661,                0.32004,                0.90936,                0.98133,                      1,                0.98053,                0.87452,                0.55707,                0.29633,                0.88653,              0.0012278,              0.0012278,              0.0012278
                    198,                0.57893,                0.31572,                0.91302,                 0.9813,                      1,                 0.9852,                0.86886,                0.60979,                0.31173,                0.90618,              0.0012238,              0.0012238,              0.0012238
                    199,                 0.5732,                0.31747,                0.89184,                0.98088,                      1,                0.98115,                 0.8559,                0.59791,                0.30787,                0.89328,              0.0012199,              0.0012199,              0.0012199
                    200,                0.57439,                0.31886,                0.90754,                 0.9809,                      1,                0.98217,                0.87158,                0.55734,                 0.2976,                 0.8809,              0.0012159,              0.0012159,              0.0012159
                    201,                0.56928,                0.31591,                0.90529,                0.98045,                      1,                0.98421,                0.87114,                0.56751,                0.30026,                 0.8846,               0.001212,               0.001212,               0.001212
                    202,                 0.5713,                0.31433,                0.89741,                0.98084,                      1,                0.98174,                0.86506,                0.55926,                0.30945,                0.88483,               0.001208,               0.001208,               0.001208
                    203,                0.57675,                0.31764,                0.90813,                0.98133,                      1,                0.98168,                0.88131,                 0.5524,                0.30557,                0.88233,               0.001204,               0.001204,               0.001204
                    204,                0.57685,                0.31823,                0.89453,                0.98127,                      1,                 0.9789,                0.85752,                0.57619,                0.31615,                0.88751,              0.0012001,              0.0012001,              0.0012001
                    205,                 0.5726,                0.32215,                0.89994,                0.98135,                      1,                0.98031,                0.87348,                0.56522,                0.29734,                0.88587,              0.0011961,              0.0011961,              0.0011961
                    206,                0.55613,                0.31091,                0.88762,                0.98134,                      1,                0.98591,                0.87812,                0.55239,                0.29499,                  0.887,              0.0011922,              0.0011922,              0.0011922
                    207,                0.55493,                0.31261,                0.90373,                0.98135,                      1,                0.98386,                0.88199,                0.57226,                0.29992,                0.88261,              0.0011882,              0.0011882,              0.0011882
                    208,                 0.5573,                0.31049,                 0.8984,                0.98131,                      1,                0.98346,                0.86389,                 0.5718,                0.30375,                0.88495,              0.0011842,              0.0011842,              0.0011842
                    209,                0.56421,                0.31675,                0.90121,                0.98132,                      1,                0.98238,                0.87157,                0.56333,                0.30859,                0.88791,              0.0011803,              0.0011803,              0.0011803
                    210,                0.55637,                0.30395,                0.89589,                0.98134,                      1,                 0.9858,                0.87583,                0.55501,                0.29076,                 0.8811,              0.0011763,              0.0011763,              0.0011763
                    211,                 0.5588,                0.30699,                0.89033,                0.98128,                      1,                0.98505,                0.87314,                0.58759,                0.30971,                0.89799,              0.0011724,              0.0011724,              0.0011724
                    212,                0.56645,                0.31039,                0.90516,                0.98133,                      1,                0.98492,                0.88139,                0.57476,                0.30214,                 0.8891,              0.0011684,              0.0011684,              0.0011684
                    213,                0.57279,                0.31708,                0.89446,                0.98134,                      1,                0.98341,                0.86809,                0.57077,                 0.3037,                0.89097,              0.0011644,              0.0011644,              0.0011644
                    214,                0.55493,                0.31045,                 0.8944,                0.98133,                      1,                0.98682,                0.86582,                0.56989,                0.30353,                0.88909,              0.0011605,              0.0011605,              0.0011605
                    215,                0.57789,                0.32182,                 0.8887,                0.98132,                      1,                0.98272,                 0.8705,                0.57543,                0.31325,                0.88602,              0.0011565,              0.0011565,              0.0011565
                    216,                0.55675,                0.30911,                0.89114,                0.98133,                      1,                0.98013,                0.87384,                0.58433,                0.31089,                 0.8991,              0.0011526,              0.0011526,              0.0011526
                    217,                0.55421,                0.31002,                0.89294,                0.98133,                      1,                0.97965,                0.87306,                0.56034,                0.29357,                0.88997,              0.0011486,              0.0011486,              0.0011486
                    218,                0.54918,                0.30569,                0.88986,                0.98125,                      1,                0.97943,                0.86349,                0.57665,                 0.3018,                0.89414,              0.0011446,              0.0011446,              0.0011446
                    219,                0.55631,                0.30955,                0.89151,                0.98131,                      1,                0.99021,                  0.876,                0.57968,                0.29813,                0.90223,              0.0011407,              0.0011407,              0.0011407
                    220,                0.55097,                 0.3101,                0.89255,                0.98119,                      1,                0.98104,                0.86849,                0.58299,                  0.319,                0.89888,              0.0011367,              0.0011367,              0.0011367
                    221,                0.56841,                0.31262,                0.90094,                0.98128,                      1,                0.98341,                 0.8681,                0.57363,                0.29578,                0.88892,              0.0011328,              0.0011328,              0.0011328
                    222,                0.56311,                0.31071,                0.90848,                0.98098,                      1,                 0.9877,                0.88265,                0.56527,                0.30249,                0.88606,              0.0011288,              0.0011288,              0.0011288
                    223,                0.55222,                 0.3105,                0.88341,                0.98133,                      1,                0.98288,                 0.8707,                0.57468,                0.29796,                0.89085,              0.0011248,              0.0011248,              0.0011248
                    224,                0.55095,                 0.3028,                0.89263,                0.98129,                      1,                0.98454,                0.87537,                0.56356,                0.29134,                0.88527,              0.0011209,              0.0011209,              0.0011209
                    225,                0.54977,                0.30286,                0.89387,                0.98133,                      1,                0.98342,                0.87597,                0.56501,                0.28311,                0.88974,              0.0011169,              0.0011169,              0.0011169
                    226,                0.55338,                 0.3053,                 0.8894,                0.98132,                      1,                0.98315,                 0.8808,                0.56904,                 0.2944,                0.89422,               0.001113,               0.001113,               0.001113
                    227,                0.55807,                0.30944,                0.89411,                0.98132,                      1,                0.98721,                0.86996,                0.58682,                0.30231,                0.90261,               0.001109,               0.001109,               0.001109
                    228,                0.55079,                0.30457,                0.89416,                0.98129,                      1,                 0.9854,                0.88374,                0.56702,                0.29881,                0.89327,               0.001105,               0.001105,               0.001105
                    229,                0.57215,                0.30909,                0.90263,                0.98083,                      1,                 0.9857,                0.86881,                0.56396,                0.28863,                0.89086,              0.0011011,              0.0011011,              0.0011011
                    230,                 0.5662,                0.30653,                0.90121,                0.97985,                      1,                0.98682,                0.87242,                0.57818,                0.29257,                0.89446,              0.0010971,              0.0010971,              0.0010971
                    231,                0.54872,                0.30428,                0.89018,                0.98133,                      1,                0.98334,                0.87706,                0.55987,                0.29454,                0.88593,              0.0010932,              0.0010932,              0.0010932
                    232,                0.55679,                0.30788,                0.88676,                0.98128,                      1,                 0.9865,                0.86479,                0.58974,                0.33165,                0.89723,              0.0010892,              0.0010892,              0.0010892
                    233,                0.55859,                0.31185,                0.88562,                0.98131,                      1,                0.98485,                0.87921,                0.56897,                  0.301,                0.89512,              0.0010852,              0.0010852,              0.0010852
                    234,                 0.5374,                0.30391,                0.88391,                0.98127,                      1,                0.98434,                0.88075,                0.55527,                0.29693,                0.88052,              0.0010813,              0.0010813,              0.0010813
                    235,                0.55492,                0.30511,                0.88851,                0.98128,                      1,                0.98494,                 0.8746,                0.55367,                0.28979,                0.88148,              0.0010773,              0.0010773,              0.0010773
                    236,                0.55721,                 0.3069,                0.89232,                0.98131,                      1,                0.98552,                0.87609,                0.56667,                0.29638,                0.89232,              0.0010734,              0.0010734,              0.0010734
                    237,                0.54567,                0.30118,                0.88137,                0.98132,                      1,                0.98368,                0.88165,                0.54777,                0.29175,                0.88172,              0.0010694,              0.0010694,              0.0010694
                    238,                0.53278,                0.29362,                0.89205,                0.98133,                      1,                0.98314,                0.88062,                0.56104,                0.29775,                0.87957,              0.0010654,              0.0010654,              0.0010654
                    239,                0.55928,                0.31349,                0.89799,                0.97898,                      1,                0.98534,                 0.8756,                0.56779,                0.30295,                0.88491,              0.0010615,              0.0010615,              0.0010615
                    240,                0.55614,                0.30599,                0.89597,                 0.9809,                      1,                0.98448,                0.87807,                0.55566,                0.29122,                0.89128,              0.0010575,              0.0010575,              0.0010575
                    241,                0.54504,                0.30493,                0.88317,                0.98126,                      1,                0.98355,                0.87752,                0.55372,                0.29156,                0.88091,              0.0010536,              0.0010536,              0.0010536
                    242,                0.54454,                0.30199,                0.88558,                0.98131,                      1,                0.98643,                 0.8664,                0.57256,                 0.2977,                0.88972,              0.0010496,              0.0010496,              0.0010496
                    243,                0.54338,                0.30298,                0.88894,                0.98121,                      1,                0.98392,                0.88269,                0.56544,                0.28947,                0.88682,              0.0010456,              0.0010456,              0.0010456
                    244,                0.54677,                0.29862,                0.88057,                0.98127,                      1,                0.98073,                0.87837,                0.56669,                0.29535,                0.88983,              0.0010417,              0.0010417,              0.0010417
                    245,                0.54505,                 0.2988,                0.88562,                 0.9812,                      1,                0.98134,                0.87885,                0.54507,                0.29019,                0.87936,              0.0010377,              0.0010377,              0.0010377
                    246,                 0.5462,                 0.3037,                0.88851,                0.98126,                      1,                0.97968,                0.86365,                0.57559,                0.31066,                 0.8857,              0.0010338,              0.0010338,              0.0010338
                    247,                0.54484,                0.30622,                0.90001,                0.98131,                      1,                0.97909,                0.87788,                0.53952,                0.28622,                0.87575,              0.0010298,              0.0010298,              0.0010298
                    248,                0.54575,                0.30625,                0.89139,                0.98128,                      1,                0.98499,                0.87922,                0.55987,                0.29411,                0.89065,              0.0010258,              0.0010258,              0.0010258
                    249,                0.53509,                0.29867,                0.88614,                0.98133,                      1,                0.98267,                0.88224,                0.56509,                0.29234,                0.88919,              0.0010219,              0.0010219,              0.0010219
                    250,                0.54736,                0.30621,                0.87341,                0.98119,                      1,                0.98183,                0.87106,                0.58076,                0.29586,                 0.8862,              0.0010179,              0.0010179,              0.0010179
                    251,                 0.5403,                0.30208,                0.88811,                0.98127,                      1,                0.98284,                0.87613,                0.57004,                0.28871,                0.87957,               0.001014,               0.001014,               0.001014
                    252,                0.55502,                 0.3006,                0.89751,                0.98126,                      1,                0.98251,                0.88691,                0.56232,                0.30101,                0.88274,                0.00101,                0.00101,                0.00101
                    253,                0.53511,                0.29282,                0.88512,                0.98134,                      1,                0.98559,                0.87778,                0.56335,                 0.2912,                0.88576,               0.001006,               0.001006,               0.001006
                    254,                 0.5307,                0.29059,                 0.8804,                0.98134,                      1,                0.98058,                0.86783,                0.58256,                 0.3015,                0.88974,              0.0010021,              0.0010021,              0.0010021
                    255,                0.54465,                 0.2967,                0.88861,                0.98123,                      1,                0.98074,                0.86597,                0.57192,                0.29256,                0.88261,             0.00099812,             0.00099812,             0.00099812
                    256,                0.55141,                0.29717,                0.88187,                0.98132,                      1,                0.98237,                0.87745,                0.56692,                0.28779,                0.88339,             0.00099416,             0.00099416,             0.00099416
                    257,                0.53665,                0.29438,                0.87775,                0.98135,                      1,                0.98095,                0.86871,                0.55759,                0.29167,                0.87628,              0.0009902,              0.0009902,              0.0009902
                    258,                0.53879,                0.29149,                 0.8893,                0.98134,                      1,                0.98419,                0.87864,                0.55466,                0.28894,                 0.8777,             0.00098624,             0.00098624,             0.00098624
                    259,                0.53407,                0.29581,                0.87616,                0.98135,                      1,                0.98193,                0.88325,                0.54964,                0.28278,                0.87985,             0.00098228,             0.00098228,             0.00098228
                    260,                0.54707,                0.29724,                0.87207,                0.98124,                      1,                0.98099,                0.86697,                0.58432,                 0.2942,                0.88782,             0.00097832,             0.00097832,             0.00097832
                    261,                0.55189,                0.30332,                 0.9054,                0.98134,                      1,                 0.9816,                0.88418,                0.56609,                0.28279,                0.88927,             0.00097436,             0.00097436,             0.00097436
                    262,                0.53924,                 0.2957,                0.87921,                0.98133,                      1,                0.98213,                0.87618,                0.56342,                0.28171,                0.88306,              0.0009704,              0.0009704,              0.0009704
                    263,                0.54928,                0.29826,                0.88633,                0.98129,                      1,                0.98294,                0.87251,                0.55783,                0.28835,                0.88285,             0.00096644,             0.00096644,             0.00096644
                    264,                0.54879,                0.30245,                0.88938,                0.98131,                      1,                0.98249,                0.86318,                0.55935,                0.29291,                0.88014,             0.00096248,             0.00096248,             0.00096248
                    265,                0.52567,                0.28928,                0.87873,                0.98129,                      1,                0.98459,                0.88433,                0.55762,                0.28225,                0.87572,             0.00095852,             0.00095852,             0.00095852
                    266,                 0.5309,                0.29074,                0.88526,                0.98133,                      1,                0.98249,                0.88008,                0.56291,                0.28393,                0.88054,             0.00095456,             0.00095456,             0.00095456
                    267,                0.52588,                0.29312,                0.87622,                0.98135,                      1,                0.98238,                0.87795,                0.54795,                0.28246,                 0.8776,              0.0009506,              0.0009506,              0.0009506
                    268,                0.52313,                0.29822,                0.87222,                0.98134,                      1,                0.98194,                0.89122,                0.54349,                0.28131,                0.87345,             0.00094664,             0.00094664,             0.00094664
                    269,                0.52777,                0.29041,                 0.8757,                0.98135,                      1,                0.98422,                0.88409,                 0.5521,                0.28947,                0.88357,             0.00094268,             0.00094268,             0.00094268
                    270,                0.53734,                0.29305,                0.87981,                0.98134,                      1,                0.98369,                0.88184,                0.55803,                0.28474,                0.88203,             0.00093872,             0.00093872,             0.00093872
                    271,                0.52998,                0.28763,                 0.8796,                0.98125,                      1,                0.98055,                0.87734,                0.56996,                0.28547,                0.88218,             0.00093476,             0.00093476,             0.00093476
                    272,                 0.5297,                0.28713,                0.88215,                 0.9812,                      1,                0.98414,                0.87815,                 0.5598,                0.28877,                0.88254,              0.0009308,              0.0009308,              0.0009308
                    273,                0.53536,                  0.292,                0.87665,                0.98135,                      1,                0.98059,                0.88322,                0.54365,                0.27179,                 0.8773,             0.00092684,             0.00092684,             0.00092684
                    274,                0.52488,                0.29299,                0.87819,                0.98135,                      1,                0.98065,                  0.882,                0.54108,                 0.2775,                 0.8741,             0.00092288,             0.00092288,             0.00092288
                    275,                0.53627,                0.29347,                0.88411,                0.98129,                      1,                0.98357,                0.87321,                0.55606,                 0.2799,                0.88142,             0.00091892,             0.00091892,             0.00091892
                    276,                0.52949,                0.29092,                0.88425,                0.98134,                      1,                0.98015,                0.88697,                0.53376,                0.27353,                0.87044,             0.00091496,             0.00091496,             0.00091496
                    277,                  0.537,                0.29394,                0.88882,                0.98135,                      1,                0.98417,                0.89444,                 0.5249,                0.27247,                0.87004,               0.000911,               0.000911,               0.000911
                    278,                0.53977,                0.29231,                0.88798,                0.98129,                      1,                 0.9811,                0.88566,                0.55526,                0.28345,                0.88237,             0.00090704,             0.00090704,             0.00090704
                    279,                0.52565,                0.28335,                0.88649,                0.98135,                      1,                0.98115,                0.88117,                0.55521,                 0.2792,                0.88454,             0.00090308,             0.00090308,             0.00090308
                    280,                0.52779,                0.28775,                0.87663,                0.98128,                      1,                0.98168,                0.89236,                0.55469,                0.27688,                0.87332,             0.00089912,             0.00089912,             0.00089912
                    281,                0.52989,                0.29135,                0.87789,                0.98134,                      1,                0.98268,                0.88292,                0.54158,                0.27747,                0.87324,             0.00089516,             0.00089516,             0.00089516
                    282,                0.52665,                  0.288,                0.88444,                0.98135,                      1,                0.98265,                 0.8782,                0.55707,                0.28569,                0.87616,              0.0008912,              0.0008912,              0.0008912
                    283,                0.52028,                0.29073,                0.88894,                0.98135,                      1,                 0.9829,                0.88367,                0.55581,                0.28643,                0.88315,             0.00088724,             0.00088724,             0.00088724
                    284,                0.52094,                0.28646,                0.88809,                0.98132,                      1,                0.98225,                0.88531,                0.53564,                0.27738,                0.87498,             0.00088328,             0.00088328,             0.00088328
                    285,                0.52641,                0.28863,                0.88386,                0.98135,                      1,                0.98398,                  0.889,                0.54849,                0.28721,                0.87589,             0.00087932,             0.00087932,             0.00087932
                    286,                0.52711,                0.28854,                0.88261,                0.98123,                      1,                0.98356,                0.87334,                0.55594,                0.27944,                0.87877,             0.00087536,             0.00087536,             0.00087536
                    287,                0.52435,                0.29225,                0.88635,                0.98124,                      1,                0.97933,                0.87613,                0.55239,                0.28291,                 0.8779,              0.0008714,              0.0008714,              0.0008714
                    288,                0.54001,                0.29135,                0.88568,                0.98133,                      1,                  0.983,                0.87061,                0.55754,                0.27726,                0.87868,             0.00086744,             0.00086744,             0.00086744
                    289,                0.52932,                0.28547,                0.88011,                0.98133,                      1,                0.98236,                0.87816,                0.56018,                0.28233,                 0.8779,             0.00086348,             0.00086348,             0.00086348
                    290,                0.51571,                0.28237,                0.87141,                0.98135,                      1,                0.98135,                0.88067,                0.53254,                  0.272,                 0.8686,             0.00085952,             0.00085952,             0.00085952
                    291,                 0.5177,                0.28374,                0.88182,                0.98135,                      1,                0.97963,                0.88124,                0.55394,                0.28023,                0.87471,             0.00085556,             0.00085556,             0.00085556
                    292,                0.53293,                0.28506,                0.88133,                0.98116,                      1,                0.98217,                0.86231,                0.57221,                0.29352,                0.88141,              0.0008516,              0.0008516,              0.0008516
                    293,                0.52295,                0.28321,                0.86639,                0.98132,                      1,                0.98196,                0.87699,                0.55202,                0.29333,                0.88232,             0.00084764,             0.00084764,             0.00084764
                    294,                0.52097,                0.28309,                0.87439,                0.98122,                      1,                0.98363,                0.86297,                0.55834,                0.29463,                0.87811,             0.00084368,             0.00084368,             0.00084368
                    295,                0.52675,                0.29213,                0.87979,                0.98128,                      1,                0.98306,                 0.8802,                0.54185,                0.27565,                0.86844,             0.00083972,             0.00083972,             0.00083972
                    296,                0.52211,                0.28811,                0.88033,                0.98109,                      1,                0.98258,                0.88928,                0.53389,                 0.2786,                 0.8674,             0.00083576,             0.00083576,             0.00083576
                    297,                0.52557,                0.28461,                0.87388,                0.98112,                      1,                0.98343,                0.88654,                0.54297,                0.27254,                0.87211,              0.0008318,              0.0008318,              0.0008318
                    298,                0.51822,                0.28335,                0.87592,                0.98129,                      1,                0.98352,                0.88636,                 0.5571,                0.27693,                0.87846,             0.00082784,             0.00082784,             0.00082784
                    299,                0.52217,                0.28704,                0.87655,                0.98133,                      1,                0.98319,                0.87795,                0.55339,                0.27195,                0.87573,             0.00082388,             0.00082388,             0.00082388
                    300,                0.53833,                0.29242,                0.87995,                 0.9813,                      1,                0.98454,                 0.8817,                0.56063,                0.28146,                0.87849,             0.00081992,             0.00081992,             0.00081992
                    301,                0.53966,                0.29298,                 0.8807,                0.98135,                      1,                 0.9866,                0.88919,                0.55288,                0.27497,                0.87421,             0.00081596,             0.00081596,             0.00081596
                    302,                0.52588,                0.28635,                 0.8833,                0.98135,                      1,                0.98365,                0.88459,                0.54859,                0.26887,                0.87422,               0.000812,               0.000812,               0.000812
                    303,                0.52978,                 0.2848,                0.87442,                0.98134,                      1,                 0.9834,                0.88969,                0.55045,                0.27121,                0.87164,             0.00080804,             0.00080804,             0.00080804
                    304,                 0.5307,                0.28727,                0.88786,                0.98132,                      1,                 0.9843,                  0.889,                0.53514,                0.27595,                 0.8703,             0.00080408,             0.00080408,             0.00080408
                    305,                0.52747,                0.28552,                0.88046,                0.98096,                      1,                 0.9844,                0.88138,                0.56909,                 0.2807,                 0.8816,             0.00080012,             0.00080012,             0.00080012
                    306,                0.50517,                0.27919,                0.86358,                0.98096,                      1,                0.98238,                0.88344,                 0.5571,                0.28059,                0.88094,             0.00079616,             0.00079616,             0.00079616
                    307,                0.51546,                0.27861,                0.87995,                0.98131,                      1,                0.98301,                0.87505,                0.56225,                0.28322,                0.87906,              0.0007922,              0.0007922,              0.0007922
                    308,                0.52423,                0.28556,                0.88682,                0.98129,                      1,                0.98174,                0.87876,                0.53335,                 0.2701,                0.87045,             0.00078824,             0.00078824,             0.00078824
                    309,                0.51461,                0.27768,                 0.8723,                0.98134,                      1,                0.98078,                0.88596,                0.54603,                0.27216,                0.86999,             0.00078428,             0.00078428,             0.00078428
                    310,                0.52353,                0.28532,                0.87799,                0.98135,                      1,                0.98424,                0.88768,                0.55319,                0.27722,                0.87815,             0.00078032,             0.00078032,             0.00078032
                    311,                 0.5048,                0.28039,                0.88685,                0.98136,                      1,                0.98427,                0.88668,                0.54304,                0.27302,                0.87686,             0.00077636,             0.00077636,             0.00077636
                    312,                0.52665,                0.28373,                0.87509,                0.98074,                      1,                0.98266,                 0.8863,                0.55148,                0.27673,                0.87037,              0.0007724,              0.0007724,              0.0007724
                    313,                0.52197,                0.28227,                 0.8698,                0.98131,                      1,                0.98245,                 0.8828,                0.53642,                0.27453,                0.87259,             0.00076844,             0.00076844,             0.00076844
                    314,                0.51524,                0.28253,                0.87406,                0.98134,                      1,                0.98087,                0.88901,                0.54231,                0.27606,                0.87431,             0.00076448,             0.00076448,             0.00076448
                    315,                0.51111,                 0.2776,                0.87079,                0.98134,                      1,                0.97982,                 0.8753,                0.55111,                 0.2684,                0.87084,             0.00076052,             0.00076052,             0.00076052
                    316,                0.52216,                0.28343,                0.87115,                0.98131,                      1,                   0.98,                0.88787,                0.55618,                0.27309,                0.87071,             0.00075656,             0.00075656,             0.00075656
                    317,                0.51645,                0.27969,                  0.867,                0.98131,                      1,                0.98013,                0.88048,                0.54791,                0.27483,                0.87478,              0.0007526,              0.0007526,              0.0007526
                    318,                0.50233,                0.27164,                0.87065,                0.98126,                      1,                0.98307,                0.87733,                0.55546,                0.27476,                0.87668,             0.00074864,             0.00074864,             0.00074864
                    319,                0.51387,                0.27978,                0.87611,                0.98133,                      1,                0.98491,                0.88996,                0.54229,                0.27114,                0.87345,             0.00074468,             0.00074468,             0.00074468
                    320,                0.49422,                0.27201,                0.87663,                0.98134,                      1,                0.98277,                0.88652,                0.54657,                 0.2745,                0.87259,             0.00074072,             0.00074072,             0.00074072
                    321,                0.50693,                0.27842,                0.87697,                0.98136,                      1,                0.98174,                0.88975,                0.53742,                0.26951,                0.87178,             0.00073676,             0.00073676,             0.00073676
                    322,                0.50325,                0.27217,                0.86463,                0.98136,                      1,                 0.9844,                0.88606,                 0.5394,                0.26467,                0.86752,              0.0007328,              0.0007328,              0.0007328
                    323,                0.51698,                0.27751,                0.87595,                0.98135,                      1,                0.98444,                0.89442,                0.54093,                0.26801,                 0.8662,             0.00072884,             0.00072884,             0.00072884
                    324,                0.51171,                0.28078,                0.86994,                0.98135,                      1,                0.98082,                0.87986,                0.54951,                0.26964,                0.87445,             0.00072488,             0.00072488,             0.00072488
                    325,                0.50931,                0.27778,                0.87021,                0.98136,                      1,                0.98274,                0.88186,                0.53487,                 0.2686,                 0.8678,             0.00072092,             0.00072092,             0.00072092
