                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.78437,                0.78638,                 1.3731,                0.99322,                      1,                  0.995,                0.87321,                0.55452,                0.51252,                 1.1604,              0.0008837,              0.0008837,              0.0008837
                    151,                0.72728,                0.75344,                 1.3225,                0.98829,                      1,                0.99489,                0.89206,                0.50632,                0.49566,                 1.1329,             0.00088122,             0.00088122,             0.00088122
                    152,                0.75773,                0.80223,                 1.3678,                0.96319,                0.97637,                0.99395,                0.88285,                0.51383,                0.51402,                 1.1249,             0.00087875,             0.00087875,             0.00087875
                    153,                0.67676,                0.68752,                 1.2855,                0.97879,                0.99285,                  0.995,                 0.8855,                 0.4988,                0.46621,                 1.1066,             0.00087628,             0.00087628,             0.00087628
                    154,                0.72656,                 0.7148,                 1.2848,                0.95919,                0.94362,                0.98789,                0.88275,                0.51315,                0.51341,                 1.1094,              0.0008738,              0.0008738,              0.0008738
                    155,                0.76916,                  0.753,                 1.3126,                0.99376,                0.94311,                0.99104,                0.88599,                0.52176,                0.49321,                 1.1177,             0.00087132,             0.00087132,             0.00087132
                    156,                0.73077,                0.74001,                 1.3165,                0.98558,                0.98909,                  0.995,                0.90338,                 0.4957,                0.52754,                 1.1168,             0.00086885,             0.00086885,             0.00086885
                    157,                0.70256,                 0.7088,                 1.3122,                0.98241,                0.99142,                  0.995,                0.91166,                0.46451,                0.50117,                 1.0972,             0.00086637,             0.00086637,             0.00086637
                    158,                0.72725,                 0.7679,                 1.3353,                0.97667,                0.98076,                0.99439,                0.88779,                0.53143,                0.52677,                 1.1522,              0.0008639,              0.0008639,              0.0008639
                    159,                0.69211,                0.73296,                 1.3203,                0.96714,                0.98617,                0.99376,                0.89279,                 0.5028,                0.50135,                 1.1421,             0.00086142,             0.00086142,             0.00086142
                    160,                0.67771,                0.71521,                 1.2889,                0.98796,                0.99737,                  0.995,                0.89836,                0.46867,                0.46066,                 1.1029,             0.00085895,             0.00085895,             0.00085895
                    161,                0.69981,                0.74992,                 1.2935,                0.98861,                0.99819,                  0.995,                0.88535,                0.51217,                0.47897,                 1.1342,             0.00085647,             0.00085647,             0.00085647
                    162,                0.70164,                0.74107,                 1.3086,                0.97002,                0.97409,                  0.995,                0.91357,                0.44786,                0.47234,                 1.0772,               0.000854,               0.000854,               0.000854
                    163,                0.70033,                0.73761,                 1.2905,                0.98492,                      1,                  0.995,                0.90623,                0.44569,                0.44351,                 1.0713,             0.00085152,             0.00085152,             0.00085152
                    164,                0.70187,                0.74041,                 1.3031,                0.99396,                0.99847,                  0.995,                0.90998,                0.43067,                0.43057,                  1.054,             0.00084905,             0.00084905,             0.00084905
                    165,                0.68163,                0.67415,                 1.2831,                0.99483,                0.99391,                  0.995,                0.91752,                0.41498,                0.41067,                 1.0559,             0.00084658,             0.00084658,             0.00084658
                    166,                0.73688,                0.76849,                 1.3374,                0.98114,                      1,                  0.995,                0.89377,                 0.4854,                0.43752,                 1.1193,              0.0008441,              0.0008441,              0.0008441
                    167,                0.70112,                0.73265,                 1.2979,                0.98902,                      1,                  0.995,                0.90913,                0.47351,                0.43209,                 1.1049,             0.00084162,             0.00084162,             0.00084162
                    168,                0.71537,                0.72842,                 1.3093,                0.95203,                0.96602,                0.99396,                0.89994,                0.49473,                0.54819,                 1.1257,             0.00083915,             0.00083915,             0.00083915
                    169,                0.70278,                0.72505,                 1.3075,                0.91491,                0.97353,                0.99291,                 0.9089,                0.44972,                0.53016,                 1.0827,             0.00083667,             0.00083667,             0.00083667
                    170,                0.73672,                0.77198,                 1.3469,                0.99115,                      1,                  0.995,                0.89789,                0.50875,                0.46411,                 1.1219,              0.0008342,              0.0008342,              0.0008342
                    171,                 0.7596,                0.76483,                 1.3251,                  0.981,                0.99505,                  0.995,                0.89593,                0.49897,                 0.4894,                 1.1231,             0.00083172,             0.00083172,             0.00083172
                    172,                0.67341,                0.68485,                 1.2735,                0.97667,                0.98374,                0.99456,                0.88703,                0.49865,                0.49121,                 1.1054,             0.00082925,             0.00082925,             0.00082925
                    173,                0.68494,                0.68559,                 1.2977,                0.98435,                0.99912,                0.99477,                 0.8852,                0.49541,                0.47354,                 1.1013,             0.00082677,             0.00082677,             0.00082677
                    174,                0.72056,                0.73424,                 1.3056,                0.98617,                0.97053,                0.99357,                0.89686,                0.46943,                 0.4651,                 1.0929,              0.0008243,              0.0008243,              0.0008243
                    175,                0.70916,                0.72601,                 1.2925,                0.99039,                0.98993,                  0.995,                0.91078,                0.43957,                 0.4336,                 1.0661,             0.00082183,             0.00082183,             0.00082183
                    176,                0.67614,                0.69899,                 1.2881,                0.95905,                0.96563,                0.99456,                0.91143,                0.44521,                0.48588,                 1.0717,             0.00081935,             0.00081935,             0.00081935
                    177,                0.70138,                0.70959,                 1.2883,                0.87196,                0.92195,                0.99111,                0.90995,                0.43112,                0.58899,                 1.0562,             0.00081688,             0.00081688,             0.00081688
                    178,                0.69424,                0.70265,                 1.2692,                0.87067,                0.95241,                0.99464,                0.91583,                0.44837,                0.56486,                 1.0663,              0.0008144,              0.0008144,              0.0008144
                    179,                0.68454,                0.72587,                 1.2836,                0.99169,                0.99576,                  0.995,                0.92123,                0.44665,                0.43486,                 1.0514,             0.00081193,             0.00081193,             0.00081193
                    180,                0.65263,                0.66657,                 1.2549,                0.99364,                      1,                  0.995,                 0.9205,                0.42143,                0.40225,                 1.0392,             0.00080945,             0.00080945,             0.00080945
                    181,                0.67191,                0.66193,                 1.2702,                0.99666,                      1,                  0.995,                0.93041,                0.40432,                0.38546,                 1.0309,             0.00080698,             0.00080698,             0.00080698
                    182,                0.65441,                 0.6946,                 1.2424,                 0.9941,                      1,                  0.995,                0.92007,                0.43724,                0.40718,                 1.0656,              0.0008045,              0.0008045,              0.0008045
                    183,                0.61412,                0.62342,                 1.2228,                0.99651,                      1,                  0.995,                 0.9177,                0.42975,                0.39707,                 1.0508,             0.00080202,             0.00080202,             0.00080202
                    184,                0.71625,                0.67593,                  1.271,                0.99552,                      1,                  0.995,                 0.9203,                0.42477,                0.38945,                 1.0506,             0.00079955,             0.00079955,             0.00079955
                    185,                0.75117,                0.72453,                 1.3277,                0.99585,                      1,                  0.995,                 0.9194,                0.41778,                0.38209,                 1.0345,             0.00079708,             0.00079708,             0.00079708
                    186,                0.66612,                0.61831,                 1.2419,                0.99249,                      1,                  0.995,                0.91741,                0.42583,                0.39657,                  1.047,              0.0007946,              0.0007946,              0.0007946
                    187,                0.66334,                0.68084,                 1.2662,                0.99579,                      1,                  0.995,                0.92765,                0.41481,                0.38211,                  1.038,             0.00079213,             0.00079213,             0.00079213
                    188,                0.71235,                 0.6885,                 1.2748,                0.98606,                0.99359,                0.99456,                0.91875,                0.43169,                0.42257,                 1.0534,             0.00078965,             0.00078965,             0.00078965
                    189,                0.68162,                0.63225,                 1.2484,                 0.9901,                      1,                  0.995,                0.90983,                0.45299,                0.42242,                 1.0562,             0.00078717,             0.00078717,             0.00078717
                    190,                0.66096,                0.64605,                 1.2367,                0.99301,                 0.9985,                  0.995,                0.90426,                0.46295,                0.42698,                 1.0583,              0.0007847,              0.0007847,              0.0007847
                    191,                0.69236,                0.65972,                 1.2609,                0.99419,                      1,                  0.995,                0.91766,                0.42742,                0.40937,                 1.0398,             0.00078222,             0.00078222,             0.00078222
                    192,                0.62283,                0.62183,                 1.2133,                0.99617,                      1,                  0.995,                0.92938,                0.39871,                0.36481,                 1.0241,             0.00077975,             0.00077975,             0.00077975
                    193,                0.70368,                0.64574,                 1.2727,                0.99701,                      1,                  0.995,                 0.9216,                0.42312,                0.38591,                 1.0494,             0.00077728,             0.00077728,             0.00077728
                    194,                 0.6346,                0.65271,                 1.2396,                 0.9841,                      1,                  0.995,                0.90299,                0.43361,                0.39241,                 1.0433,              0.0007748,              0.0007748,              0.0007748
                    195,                0.66713,                0.64909,                 1.2475,                0.99459,                      1,                  0.995,                0.90558,                 0.4503,                0.39651,                 1.0444,             0.00077232,             0.00077232,             0.00077232
                    196,                0.64357,                0.59029,                 1.2189,                0.99661,                      1,                  0.995,                0.92758,                0.41669,                0.38736,                 1.0282,             0.00076985,             0.00076985,             0.00076985
                    197,                0.65461,                0.63868,                 1.2306,                0.99004,                  0.999,                  0.995,                0.91419,                0.42366,                0.40479,                 1.0432,             0.00076738,             0.00076738,             0.00076738
                    198,                0.70689,                0.66568,                 1.2775,                0.99342,                0.98664,                  0.995,                0.90927,                0.45814,                0.41908,                  1.066,              0.0007649,              0.0007649,              0.0007649
                    199,                0.61384,                0.64531,                 1.2467,                0.99667,                      1,                  0.995,                0.92868,                0.40466,                0.37543,                 1.0259,             0.00076243,             0.00076243,             0.00076243
                    200,                0.61066,                0.58875,                 1.2407,                0.99643,                      1,                  0.995,                0.91373,                0.43919,                0.37778,                 1.0585,             0.00075995,             0.00075995,             0.00075995
                    201,                0.70888,                0.66276,                 1.2893,                0.99593,                      1,                  0.995,                0.90658,                0.44192,                0.37345,                 1.0662,             0.00075747,             0.00075747,             0.00075747
                    202,                0.65367,                 0.5887,                 1.2193,                0.95065,                0.99995,                0.99377,                0.91479,                0.43568,                 0.4649,                 1.0542,               0.000755,               0.000755,               0.000755
                    203,                0.63314,                0.64253,                 1.2078,                0.91939,                0.98699,                0.99434,                0.87703,                0.52249,                0.53275,                  1.123,             0.00075252,             0.00075252,             0.00075252
                    204,                0.63568,                0.62965,                 1.2207,                0.99507,                      1,                  0.995,                0.92726,                0.42895,                0.38297,                 1.0438,             0.00075005,             0.00075005,             0.00075005
                    205,                0.65445,                0.61502,                 1.2195,                0.98981,                      1,                  0.995,                0.93993,                0.39932,                0.38271,                 1.0185,             0.00074757,             0.00074757,             0.00074757
                    206,                0.58858,                0.56288,                 1.1927,                0.99203,                      1,                  0.995,                0.91908,                0.41962,                 0.4039,                 1.0309,              0.0007451,              0.0007451,              0.0007451
                    207,                0.64351,                0.60646,                 1.2559,                0.99251,                      1,                  0.995,                 0.9122,                0.41938,                0.38738,                 1.0293,             0.00074263,             0.00074263,             0.00074263
                    208,                0.62806,                0.59821,                 1.2087,                 0.9964,                      1,                  0.995,                0.92151,                0.41361,                0.36717,                  1.025,             0.00074015,             0.00074015,             0.00074015
                    209,                0.65946,                0.66424,                 1.2513,                0.99618,                      1,                  0.995,                0.90461,                0.45183,                0.39862,                  1.044,             0.00073768,             0.00073768,             0.00073768
                    210,                0.61309,                0.57307,                 1.2284,                0.99482,                      1,                  0.995,                0.90241,                0.44302,                0.39507,                 1.0576,              0.0007352,              0.0007352,              0.0007352
                    211,                 0.6552,                0.62184,                 1.2608,                0.99661,                      1,                  0.995,                0.92857,                0.40834,                0.37504,                 1.0286,             0.00073273,             0.00073273,             0.00073273
                    212,                0.59792,                0.55686,                 1.2035,                0.99713,                      1,                  0.995,                0.91648,                0.42483,                0.37598,                 1.0374,             0.00073025,             0.00073025,             0.00073025
                    213,                0.61679,                0.58368,                 1.1928,                0.98676,                      1,                  0.995,                 0.9092,                0.45662,                0.39241,                 1.0606,             0.00072778,             0.00072778,             0.00072778
                    214,                0.60768,                0.57338,                  1.178,                0.98274,                0.97464,                  0.995,                0.92623,                 0.4056,                0.40337,                 1.0216,              0.0007253,              0.0007253,              0.0007253
                    215,                0.62138,                0.58588,                 1.2138,                0.97147,                0.98137,                  0.995,                  0.929,                0.39525,                0.40363,                 1.0122,             0.00072283,             0.00072283,             0.00072283
                    216,                0.60835,                0.58215,                 1.2346,                0.99272,                      1,                  0.995,                0.92794,                0.40019,                  0.356,                 1.0172,             0.00072035,             0.00072035,             0.00072035
                    217,                0.61326,                0.56665,                 1.1953,                 0.9975,                      1,                  0.995,                0.92268,                0.40838,                0.35873,                 1.0279,             0.00071788,             0.00071788,             0.00071788
                    218,                 0.6345,                0.58174,                 1.2475,                0.99598,                      1,                  0.995,                0.92062,                0.42506,                0.36543,                 1.0303,              0.0007154,              0.0007154,              0.0007154
                    219,                0.60791,                0.55705,                 1.1901,                0.99419,                      1,                  0.995,                0.91683,                 0.4374,                0.37121,                 1.0355,             0.00071293,             0.00071293,             0.00071293
                    220,                 0.6521,                0.61285,                 1.2294,                0.99523,                0.99949,                  0.995,                0.92481,                0.39542,                0.36549,                 1.0129,             0.00071045,             0.00071045,             0.00071045
                    221,                0.59929,                 0.6072,                 1.1961,                 0.9959,                      1,                  0.995,                 0.9304,                0.39127,                0.35602,                 1.0137,             0.00070798,             0.00070798,             0.00070798
                    222,                0.64299,                0.58367,                   1.22,                0.99605,                      1,                  0.995,                0.93741,                0.37416,                0.36788,                0.98922,              0.0007055,              0.0007055,              0.0007055
                    223,                0.58908,                0.55974,                 1.1714,                0.98806,                      1,                  0.995,                0.93578,                0.37812,                0.34994,                0.99084,             0.00070303,             0.00070303,             0.00070303
                    224,                0.63385,                0.62072,                 1.2275,                0.99599,                      1,                  0.995,                0.93212,                0.39543,                0.34672,                0.99229,             0.00070055,             0.00070055,             0.00070055
                    225,                0.62676,                0.58979,                 1.2101,                 0.9934,                0.99979,                  0.995,                0.92723,                0.40521,                0.35247,                 1.0052,             0.00069808,             0.00069808,             0.00069808
                    226,                0.56402,                 0.5157,                 1.1773,                0.98143,                 0.9859,                  0.995,                0.92532,                0.39497,                0.37935,                 1.0002,              0.0006956,              0.0006956,              0.0006956
                    227,                0.69213,                 0.5934,                 1.2531,                 0.9969,                      1,                  0.995,                0.91677,                0.42429,                0.36392,                 1.0217,             0.00069313,             0.00069313,             0.00069313
                    228,                0.66316,                0.58875,                 1.2402,                0.99759,                      1,                  0.995,                0.93667,                0.36703,                0.35333,                0.99107,             0.00069065,             0.00069065,             0.00069065
                    229,                0.63434,                0.58196,                 1.2133,                0.99715,                      1,                  0.995,                0.93662,                0.38236,                 0.3527,                0.99671,             0.00068818,             0.00068818,             0.00068818
                    230,                0.61475,                0.59387,                 1.2016,                0.99585,                      1,                  0.995,                0.92677,                0.42537,                0.37427,                 1.0553,              0.0006857,              0.0006857,              0.0006857
                    231,                0.63569,                0.57978,                 1.2204,                0.99617,                      1,                  0.995,                0.92074,                0.43316,                0.37483,                 1.0454,             0.00068323,             0.00068323,             0.00068323
                    232,                0.61962,                0.59805,                 1.2021,                0.99667,                      1,                  0.995,                0.91977,                0.43975,                0.36933,                  1.041,             0.00068075,             0.00068075,             0.00068075
                    233,                 0.6216,                0.54773,                 1.2306,                0.99224,                      1,                  0.995,                0.93311,                0.39819,                0.35917,                 1.0103,             0.00067827,             0.00067827,             0.00067827
                    234,                0.59217,                0.55407,                 1.1894,                0.99686,                      1,                  0.995,                 0.9172,                0.43648,                0.37457,                 1.0451,              0.0006758,              0.0006758,              0.0006758
                    235,                0.61415,                0.55123,                 1.2125,                0.99552,                      1,                  0.995,                0.94228,                0.38478,                 0.3414,                 1.0019,             0.00067333,             0.00067333,             0.00067333
                    236,                0.59749,                0.55785,                 1.2162,                0.99499,                      1,                  0.995,                0.93446,                0.38432,                0.34315,                0.99775,             0.00067085,             0.00067085,             0.00067085
                    237,                0.62532,                0.57674,                 1.2228,                 0.9964,                      1,                  0.995,                0.89733,                0.47336,                0.37441,                 1.0616,             0.00066838,             0.00066838,             0.00066838
                    238,                0.58964,                0.51904,                 1.1997,                0.99154,                      1,                  0.995,                0.91862,                0.42643,                0.38811,                 1.0228,              0.0006659,              0.0006659,              0.0006659
                    239,                0.59936,                 0.5478,                 1.1942,                0.99735,                      1,                  0.995,                0.93206,                0.37662,                0.33558,                0.98575,             0.00066343,             0.00066343,             0.00066343
                    240,                0.59209,                0.52556,                 1.1784,                0.99576,                      1,                  0.995,                 0.9399,                0.37657,                0.34224,                0.98293,             0.00066095,             0.00066095,             0.00066095
                    241,                0.58559,                0.52641,                 1.1787,                0.99476,                      1,                  0.995,                0.93276,                0.38043,                0.35166,                0.98607,             0.00065848,             0.00065848,             0.00065848
                    242,                0.59494,                0.57756,                 1.1975,                0.99616,                      1,                  0.995,                 0.9432,                0.37585,                 0.3306,                0.98754,               0.000656,               0.000656,               0.000656
                    243,                0.57979,                0.53828,                 1.1839,                0.99741,                      1,                  0.995,                0.94187,                0.37594,                  0.337,                0.98969,             0.00065353,             0.00065353,             0.00065353
                    244,                0.56718,                0.53082,                  1.157,                0.99492,                0.99919,                  0.995,                0.93823,                0.38983,                0.35445,                 1.0002,             0.00065105,             0.00065105,             0.00065105
                    245,                0.57823,                0.52047,                 1.1655,                0.99705,                      1,                  0.995,                0.93912,                0.37043,                0.33492,                0.98987,             0.00064857,             0.00064857,             0.00064857
                    246,                0.59014,                 0.5463,                 1.1694,                0.99669,                      1,                  0.995,                0.93596,                0.38046,                0.33359,                0.99163,              0.0006461,              0.0006461,              0.0006461
                    247,                0.58947,                0.52507,                 1.2043,                0.99605,                      1,                  0.995,                0.94275,                0.36841,                0.32923,                0.98922,             0.00064362,             0.00064362,             0.00064362
                    248,                0.59282,                0.51394,                 1.1819,                0.99633,                      1,                  0.995,                0.93299,                0.36982,                0.33267,                0.98399,             0.00064115,             0.00064115,             0.00064115
                    249,                0.53837,                0.51765,                  1.167,                0.99703,                      1,                  0.995,                0.94764,                0.35929,                0.32029,                0.97848,             0.00063868,             0.00063868,             0.00063868
                    250,                0.54308,                0.51296,                 1.1481,                0.98872,                      1,                  0.995,                0.92397,                0.40973,                0.33266,                 1.0089,              0.0006362,              0.0006362,              0.0006362
                    251,                0.60261,                0.52827,                 1.1859,                0.99432,                      1,                  0.995,                0.94407,                0.36568,                0.32398,                0.98295,             0.00063373,             0.00063373,             0.00063373
                    252,                0.56196,                0.52193,                 1.1619,                0.99258,                      1,                  0.995,                0.93254,                 0.3783,                0.33264,                0.98262,             0.00063125,             0.00063125,             0.00063125
                    253,                0.54418,                0.49024,                  1.142,                0.99473,                      1,                  0.995,                0.93625,                0.37363,                0.32302,                 0.9774,             0.00062878,             0.00062878,             0.00062878
                    254,                0.58374,                0.51634,                 1.1683,                 0.9963,                      1,                  0.995,                0.93231,                0.37098,                0.33481,                 0.9832,              0.0006263,              0.0006263,              0.0006263
                    255,                0.53071,                0.48158,                  1.169,                0.99619,                      1,                  0.995,                0.93965,                0.35178,                0.32617,                0.96856,             0.00062383,             0.00062383,             0.00062383
                    256,                0.54144,                0.47698,                 1.1534,                0.98854,                0.99954,                  0.995,                0.93907,                0.35383,                0.32565,                0.96814,             0.00062135,             0.00062135,             0.00062135
                    257,                0.52975,                0.49436,                 1.1395,                0.99306,                      1,                  0.995,                0.94025,                0.36178,                0.32453,                0.97858,             0.00061887,             0.00061887,             0.00061887
                    258,                0.54365,                0.54229,                 1.1286,                0.99752,                      1,                  0.995,                0.93784,                0.36634,                0.32978,                0.99167,              0.0006164,              0.0006164,              0.0006164
                    259,                0.56059,                0.54272,                 1.1763,                0.99776,                      1,                  0.995,                   0.95,                0.35499,                0.31261,                0.97928,             0.00061392,             0.00061392,             0.00061392
                    260,                0.59075,                0.51595,                  1.195,                0.99538,                      1,                  0.995,                0.94654,                0.35914,                0.31542,                0.98198,             0.00061145,             0.00061145,             0.00061145
                    261,                0.56802,                0.49509,                 1.1643,                0.99229,                      1,                  0.995,                0.96139,                0.33944,                 0.3056,                 0.9748,             0.00060897,             0.00060897,             0.00060897
                    262,                0.56758,                0.52519,                 1.1805,                0.99534,                      1,                  0.995,                0.94524,                0.33717,                0.30917,                0.96177,              0.0006065,              0.0006065,              0.0006065
                    263,                0.57396,                0.51357,                 1.1638,                0.99771,                      1,                  0.995,                0.94556,                0.35206,                0.32337,                0.96748,             0.00060403,             0.00060403,             0.00060403
                    264,                0.54217,                0.50172,                 1.1204,                0.99741,                      1,                  0.995,                0.94353,                0.36486,                0.32669,                0.96727,             0.00060155,             0.00060155,             0.00060155
                    265,                0.58139,                0.52511,                 1.1708,                 0.9957,                      1,                  0.995,                0.94557,                0.36424,                0.33449,                0.96692,             0.00059908,             0.00059908,             0.00059908
                    266,                0.50204,                 0.4534,                 1.1238,                0.99319,                      1,                  0.995,                0.93044,                0.36973,                0.31649,                0.98026,              0.0005966,              0.0005966,              0.0005966
                    267,                0.55966,                0.49375,                 1.1536,                0.99119,                      1,                  0.995,                0.93661,                 0.3727,                 0.3255,                0.97533,             0.00059413,             0.00059413,             0.00059413
                    268,                0.56244,                0.51332,                 1.1379,                0.99334,                      1,                  0.995,                 0.9403,                0.36253,                0.32654,                0.96202,             0.00059165,             0.00059165,             0.00059165
                    269,                0.53401,                0.49045,                 1.1366,                0.99423,                      1,                  0.995,                0.94148,                0.34677,                0.31485,                0.95873,             0.00058917,             0.00058917,             0.00058917
                    270,                0.56811,                0.48252,                 1.1469,                0.99476,                0.97498,                  0.995,                0.93894,                0.36042,                0.34106,                0.97339,              0.0005867,              0.0005867,              0.0005867
                    271,                0.55729,                0.48917,                 1.1445,                0.99546,                      1,                  0.995,                0.94103,                 0.3717,                0.31274,                0.97501,             0.00058422,             0.00058422,             0.00058422
                    272,                0.55011,                0.49834,                 1.1468,                  0.993,                      1,                  0.995,                0.92061,                0.40002,                0.35435,                0.99549,             0.00058175,             0.00058175,             0.00058175
                    273,                0.57618,                0.50147,                 1.1848,                0.99662,                      1,                  0.995,                0.93054,                0.38395,                0.33396,                0.98185,             0.00057927,             0.00057927,             0.00057927
                    274,                0.52938,                0.47063,                  1.157,                0.99299,                      1,                  0.995,                0.94128,                0.36211,                0.31618,                0.97501,              0.0005768,              0.0005768,              0.0005768
                    275,                0.58865,                0.52039,                 1.1603,                0.98898,                0.99933,                  0.995,                0.92486,                 0.3975,                0.32778,                0.99851,             0.00057432,             0.00057432,             0.00057432
                    276,                0.54575,                0.49178,                 1.1483,                0.99723,                      1,                  0.995,                0.94043,                0.34887,                0.29407,                0.96911,             0.00057185,             0.00057185,             0.00057185
                    277,                0.54892,                0.48871,                 1.1587,                0.99792,                      1,                  0.995,                0.94071,                0.35637,                0.30445,                0.96882,             0.00056938,             0.00056938,             0.00056938
                    278,                0.55684,                0.47963,                  1.144,                0.98256,                 0.9975,                  0.995,                0.93032,                0.37246,                0.31618,                0.97499,              0.0005669,              0.0005669,              0.0005669
                    279,                0.50717,                0.44403,                 1.1239,                0.99683,                0.97548,                  0.995,                0.94447,                0.34635,                0.31019,                0.96228,             0.00056442,             0.00056442,             0.00056442
                    280,                0.57585,                0.50492,                 1.1778,                0.99784,                      1,                  0.995,                 0.9451,                0.34154,                0.30271,                0.95327,             0.00056195,             0.00056195,             0.00056195
                    281,                0.51989,                0.45634,                  1.134,                0.99607,                      1,                  0.995,                0.93898,                 0.3498,                0.30975,                0.95688,             0.00055948,             0.00055948,             0.00055948
                    282,                0.52027,                0.47727,                 1.1187,                0.99778,                      1,                  0.995,                 0.9354,                 0.3632,                0.32759,                0.96083,               0.000557,               0.000557,               0.000557
                    283,                0.53351,                0.45721,                 1.1288,                0.99737,                      1,                  0.995,                0.93526,                0.35834,                0.32703,                0.95854,             0.00055452,             0.00055452,             0.00055452
                    284,                0.50916,                0.46004,                 1.1018,                0.99564,                      1,                  0.995,                0.93342,                0.37349,                0.31381,                0.97483,             0.00055205,             0.00055205,             0.00055205
                    285,                0.55986,                0.49502,                 1.1551,                0.99725,                      1,                  0.995,                0.94534,                0.34328,                0.30422,                0.95857,             0.00054958,             0.00054958,             0.00054958
                    286,                0.55132,                0.49737,                 1.1469,                0.99774,                      1,                  0.995,                0.94959,                0.34762,                0.29793,                0.95457,              0.0005471,              0.0005471,              0.0005471
                    287,                0.55948,                0.44237,                 1.1449,                0.99675,                      1,                  0.995,                0.94979,                0.34334,                0.29935,                0.95784,             0.00054463,             0.00054463,             0.00054463
                    288,                0.54668,                0.50317,                 1.1405,                0.98629,                      1,                  0.995,                0.93585,                0.37639,                0.32374,                0.97455,             0.00054215,             0.00054215,             0.00054215
                    289,                0.56076,                0.48479,                 1.1641,                0.99599,                      1,                  0.995,                0.93255,                0.37446,                0.30162,                0.97215,             0.00053968,             0.00053968,             0.00053968
                    290,                0.57508,                0.49158,                 1.1471,                0.99755,                      1,                  0.995,                0.93971,                0.35819,                0.29981,                0.95406,              0.0005372,              0.0005372,              0.0005372
                    291,                  0.554,                0.48796,                 1.1537,                0.99823,                      1,                  0.995,                0.94578,                 0.3481,                0.29441,                0.94742,             0.00053473,             0.00053473,             0.00053473
                    292,                0.56576,                0.49272,                 1.1617,                0.99808,                      1,                  0.995,                0.94531,                 0.3517,                0.29047,                0.95226,             0.00053225,             0.00053225,             0.00053225
                    293,                0.53812,                0.44263,                 1.1335,                0.99813,                      1,                  0.995,                0.94227,                0.36946,                0.29363,                0.96357,             0.00052978,             0.00052978,             0.00052978
                    294,                0.52746,                0.45877,                 1.1239,                0.99818,                      1,                  0.995,                0.96004,                0.30792,                0.27802,                0.92572,              0.0005273,              0.0005273,              0.0005273
                    295,                0.53569,                0.47533,                 1.1299,                0.99769,                      1,                  0.995,                0.96029,                0.31212,                0.27792,                0.92823,             0.00052483,             0.00052483,             0.00052483
                    296,                0.52269,                0.43816,                 1.1249,                0.99771,                      1,                  0.995,                0.95456,                0.32808,                0.28013,                 0.9369,             0.00052235,             0.00052235,             0.00052235
                    297,                0.52566,                0.45627,                 1.1247,                0.99775,                      1,                  0.995,                0.95849,                0.32679,                0.28875,                0.93689,             0.00051988,             0.00051988,             0.00051988
                    298,                0.53052,                0.47256,                 1.1254,                0.99802,                      1,                  0.995,                0.95364,                0.34058,                0.29043,                0.94674,              0.0005174,              0.0005174,              0.0005174
                    299,                0.51087,                0.44927,                 1.0977,                0.99704,                      1,                  0.995,                0.96359,                  0.325,                0.27556,                0.94794,             0.00051493,             0.00051493,             0.00051493
                    300,                0.52426,                0.45007,                 1.1452,                 0.9954,                      1,                  0.995,                0.95635,                0.34642,                 0.2997,                0.96204,             0.00051245,             0.00051245,             0.00051245
                    301,                0.52856,                 0.4486,                  1.114,                0.99565,                      1,                  0.995,                0.95371,                0.34014,                0.29389,                0.95711,             0.00050997,             0.00050997,             0.00050997
                    302,                0.50324,                0.46768,                 1.1317,                0.99646,                      1,                  0.995,                0.96109,                0.31746,                0.28492,                0.93572,              0.0005075,              0.0005075,              0.0005075
                    303,                0.53856,                0.49755,                  1.134,                 0.9969,                      1,                  0.995,                0.96063,                0.32213,                0.29181,                0.93446,             0.00050503,             0.00050503,             0.00050503
                    304,                0.52198,                0.48219,                 1.1352,                0.99692,                      1,                  0.995,                0.94624,                0.35703,                0.30358,                0.95185,             0.00050255,             0.00050255,             0.00050255
                    305,                0.51841,                0.46058,                 1.1303,                0.99761,                      1,                  0.995,                0.95611,                0.33443,                 0.2855,                0.94434,             0.00050007,             0.00050007,             0.00050007
                    306,                0.51141,                0.44435,                 1.1307,                 0.9977,                      1,                  0.995,                0.94409,                0.34008,                0.29485,                0.94743,              0.0004976,              0.0004976,              0.0004976
                    307,                0.54508,                0.45359,                  1.133,                0.99746,                      1,                  0.995,                0.93809,                0.36715,                0.30807,                0.96185,             0.00049513,             0.00049513,             0.00049513
                    308,                0.51401,                0.45179,                  1.135,                0.99362,                      1,                  0.995,                0.94126,                0.37926,                0.31536,                0.97563,             0.00049265,             0.00049265,             0.00049265
                    309,                0.52749,                0.48369,                 1.1388,                0.99698,                      1,                  0.995,                0.94941,                0.34854,                0.29991,                0.95419,             0.00049018,             0.00049018,             0.00049018
                    310,                  0.489,                0.43187,                 1.0946,                0.99296,                      1,                  0.995,                0.94511,                0.35025,                0.30106,                0.95579,              0.0004877,              0.0004877,              0.0004877
                    311,                0.53925,                0.45648,                 1.1374,                0.98546,                      1,                  0.995,                 0.9444,                0.36929,                0.31035,                0.96744,             0.00048523,             0.00048523,             0.00048523
