                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1779,                 1.0995,                  1.286,                0.77278,                0.96325,                0.95724,                0.72466,                0.94141,                 1.2285,                 1.4056,              0.0011683,              0.0011683,              0.0011683
                     36,                 1.1692,                 1.0658,                 1.3003,                0.83949,                0.96356,                0.96268,                0.72221,                 1.0101,                0.87617,                 1.4784,              0.0011658,              0.0011658,              0.0011658
                     37,                 1.1341,                 1.0349,                 1.2714,                0.86184,                      1,                0.95235,                0.70446,                  1.034,                0.69812,                 1.4511,              0.0011634,              0.0011634,              0.0011634
                     38,                 1.2054,                 1.0432,                 1.2976,                  0.875,                0.97956,                 0.9675,                0.71696,                0.98905,                0.91408,                 1.4432,              0.0011609,              0.0011609,              0.0011609
                     39,                 1.1632,                 1.1034,                 1.2811,                 0.8826,                      1,                0.98866,                0.74545,                 1.0265,                 0.8654,                 1.4794,              0.0011584,              0.0011584,              0.0011584
                     40,                 1.1479,                 1.0766,                 1.2674,                0.88252,                0.99878,                0.96922,                0.69037,                 1.1506,                0.92926,                  1.535,              0.0011559,              0.0011559,              0.0011559
                     41,                 1.1894,                 1.0758,                 1.3072,                0.86904,                0.99706,                0.97832,                  0.715,                 1.0158,                0.73179,                 1.4303,              0.0011535,              0.0011535,              0.0011535
                     42,                 1.1505,                 1.0169,                 1.2403,                0.90082,                0.98684,                0.97607,                0.71598,                 1.0722,                0.77777,                 1.4857,               0.001151,               0.001151,               0.001151
                     43,                 1.1901,                 1.0646,                 1.2414,                0.87503,                 0.9802,                0.97996,                0.74361,                0.97474,                0.84327,                 1.3826,              0.0011485,              0.0011485,              0.0011485
                     44,                  1.201,                 1.1156,                 1.2523,                0.96491,                0.98576,                0.99135,                0.76165,                0.92501,                0.69433,                 1.3582,              0.0011461,              0.0011461,              0.0011461
                     45,                 1.1321,                 1.0466,                  1.222,                 0.9759,                0.96601,                0.98668,                0.73939,                 0.9312,                0.66547,                  1.338,              0.0011436,              0.0011436,              0.0011436
                     46,                 1.1123,                 1.0013,                 1.2508,                0.91445,                0.95652,                0.98159,                0.76058,                0.88862,                0.72561,                 1.3218,              0.0011411,              0.0011411,              0.0011411
                     47,                 1.1026,                  0.982,                 1.2292,                0.87242,                0.98893,                0.97847,                0.76704,                0.87143,                0.66816,                 1.3159,              0.0011386,              0.0011386,              0.0011386
                     48,                 1.0761,                0.91425,                 1.2249,                0.85899,                0.98684,                0.97214,                0.74275,                0.95561,                0.75085,                 1.3801,              0.0011362,              0.0011362,              0.0011362
                     49,                 1.1374,                0.99998,                 1.2257,                0.89743,                0.95845,                0.96994,                0.73019,                0.96338,                0.65501,                 1.3812,              0.0011337,              0.0011337,              0.0011337
                     50,                 1.1195,                0.94274,                 1.1928,                0.87493,                      1,                0.94411,                0.64805,                 1.1092,                 0.8251,                 1.4635,              0.0011312,              0.0011312,              0.0011312
                     51,                 1.1118,                0.99992,                 1.2186,                0.86169,                0.97201,                0.95997,                0.72014,                 1.0691,                0.94925,                 1.4765,              0.0011287,              0.0011287,              0.0011287
                     52,                 1.0923,                0.93493,                  1.199,                0.87338,                0.99753,                0.96943,                0.76538,                0.84299,                0.67622,                 1.2717,              0.0011263,              0.0011263,              0.0011263
                     53,                 1.1002,                0.99795,                  1.216,                0.91621,                0.96601,                0.98621,                0.77127,                0.92431,                0.65928,                 1.3337,              0.0011238,              0.0011238,              0.0011238
                     54,                 1.0518,                0.94738,                 1.1829,                0.87186,                0.99448,                0.97361,                0.72838,                 1.0498,                0.69163,                 1.4515,              0.0011213,              0.0011213,              0.0011213
                     55,                 1.0842,                 0.9728,                 1.2245,                0.86477,                0.99818,                 0.9567,                0.74952,                0.85701,                0.65171,                 1.2976,              0.0011188,              0.0011188,              0.0011188
                     56,                 1.1493,                 1.0192,                 1.2308,                0.86637,                0.99343,                0.95725,                0.70173,                 1.0124,                0.73927,                 1.3962,              0.0011164,              0.0011164,              0.0011164
                     57,                  1.082,                0.92843,                 1.1986,                0.87614,                 0.9981,                0.98138,                0.73448,                 1.0863,                0.66287,                 1.5007,              0.0011139,              0.0011139,              0.0011139
                     58,                 1.1125,                0.93282,                 1.1908,                0.87723,                0.98404,                0.97729,                0.73263,                 1.0519,                0.72186,                 1.4615,              0.0011114,              0.0011114,              0.0011114
                     59,                 1.1116,                0.95664,                 1.2029,                0.88027,                 0.9942,                0.98384,                0.78185,                0.84856,                0.77489,                 1.2792,              0.0011089,              0.0011089,              0.0011089
                     60,                 1.0766,                0.90162,                  1.206,                0.90947,                0.96601,                 0.9646,                0.70325,                0.95269,                 0.6336,                 1.3266,              0.0011065,              0.0011065,              0.0011065
                     61,                 1.0329,                0.87916,                 1.2159,                  0.905,                0.95833,                0.98018,                0.76473,                0.90653,                0.70838,                  1.308,               0.001104,               0.001104,               0.001104
                     62,                 1.0376,                0.91454,                 1.1997,                0.87595,                0.99261,                0.96994,                0.75687,                0.96487,                0.70691,                  1.351,              0.0011015,              0.0011015,              0.0011015
                     63,                  0.965,                0.86306,                 1.1341,                0.86963,                0.99522,                0.94901,                0.74275,                0.87715,                0.70277,                 1.3061,               0.001099,               0.001099,               0.001099
                     64,                 1.0376,                0.90688,                 1.1982,                0.89074,                      1,                0.94211,                0.71925,                0.97947,                0.64519,                 1.3782,              0.0010965,              0.0010965,              0.0010965
                     65,                 1.0356,                0.85741,                 1.1867,                0.87297,                      1,                0.97021,                0.78418,                0.82386,                0.66841,                 1.2545,              0.0010941,              0.0010941,              0.0010941
                     66,                 1.1236,                0.91509,                  1.219,                0.89462,                      1,                0.96922,                0.77914,                 0.8251,                0.58104,                 1.2634,              0.0010916,              0.0010916,              0.0010916
                     67,                 1.0549,                0.89533,                 1.1855,                 0.8888,                      1,                0.97453,                0.76355,                0.86105,                0.64558,                 1.2548,              0.0010891,              0.0010891,              0.0010891
                     68,                 1.0388,                0.87614,                  1.175,                0.86528,                      1,                0.96669,                0.74981,                 0.9176,                0.74844,                 1.3271,              0.0010866,              0.0010866,              0.0010866
                     69,                 1.0669,                0.89547,                 1.1909,                0.88359,                0.98103,                0.97421,                0.72495,                0.96881,                0.75371,                 1.3412,              0.0010842,              0.0010842,              0.0010842
                     70,                0.99469,                0.87026,                 1.1515,                0.88263,                      1,                0.98262,                 0.7782,                 0.8937,                0.62612,                 1.2835,              0.0010817,              0.0010817,              0.0010817
                     71,                 1.0083,                0.89424,                  1.157,                0.95564,                0.98203,                0.99375,                0.78119,                0.86684,                 0.6636,                 1.2678,              0.0010792,              0.0010792,              0.0010792
                     72,                0.99846,                0.82626,                 1.1446,                0.92524,                0.95181,                0.98421,                0.75639,                0.95817,                0.69572,                 1.3488,              0.0010768,              0.0010768,              0.0010768
                     73,                 0.9847,                0.80254,                 1.1503,                0.86045,                0.99443,                 0.9662,                0.75898,                0.85809,                0.69655,                 1.2592,              0.0010743,              0.0010743,              0.0010743
                     74,                0.98979,                0.81594,                 1.1264,                0.85881,                      1,                0.97234,                0.74767,                0.87419,                0.67208,                 1.2736,              0.0010718,              0.0010718,              0.0010718
                     75,                 1.0208,                 0.8302,                 1.1431,                0.86398,                      1,                0.96875,                0.77349,                0.83045,                0.59589,                 1.2344,              0.0010693,              0.0010693,              0.0010693
                     76,                 1.0013,                0.78911,                 1.1413,                 0.8683,                      1,                0.97439,                0.77209,                0.87783,                0.59941,                 1.2773,              0.0010669,              0.0010669,              0.0010669
                     77,                0.96604,                 0.7439,                 1.1194,                0.86562,                      1,                  0.978,                0.78222,                0.80713,                0.61824,                 1.2312,              0.0010644,              0.0010644,              0.0010644
                     78,                 1.0342,                0.79617,                 1.1286,                0.89443,                0.98315,                0.97289,                0.77667,                0.81607,                0.62892,                 1.2277,              0.0010619,              0.0010619,              0.0010619
                     79,                 1.0101,                0.80254,                 1.1352,                0.86984,                0.99483,                0.97053,                0.77993,                 0.8355,                0.66639,                 1.2498,              0.0010594,              0.0010594,              0.0010594
                     80,                0.94876,                  0.752,                 1.1361,                0.86956,                      1,                0.97787,                0.77056,                0.88016,                0.59337,                 1.2794,               0.001057,               0.001057,               0.001057
                     81,                0.98425,                 0.8001,                  1.131,                0.90769,                0.96407,                0.96886,                0.77495,                0.84768,                0.70109,                 1.2809,              0.0010545,              0.0010545,              0.0010545
                     82,                0.94994,                0.73807,                 1.1353,                0.86026,                0.99345,                0.96958,                0.74993,                0.90017,                0.65412,                 1.2787,               0.001052,               0.001052,               0.001052
                     83,                 1.0152,                0.83602,                 1.1535,                0.88585,                0.97368,                0.95949,                0.73362,                0.86123,                0.72019,                 1.2522,              0.0010495,              0.0010495,              0.0010495
                     84,                0.97671,                0.85589,                 1.1328,                0.89549,                0.99547,                0.99438,                0.79505,                0.84148,                0.74225,                 1.2499,               0.001047,               0.001047,               0.001047
                     85,                0.93665,                0.76327,                 1.1269,                0.92373,                0.99742,                0.99221,                0.80499,                0.75315,                0.57977,                 1.1796,              0.0010446,              0.0010446,              0.0010446
                     86,                0.96471,                0.74231,                  1.128,                0.91133,                0.95805,                0.98173,                0.77282,                0.88798,                0.71318,                 1.3054,              0.0010421,              0.0010421,              0.0010421
                     87,                 1.0104,                0.75953,                 1.1333,                0.87319,                0.98782,                0.97172,                0.74995,                0.92882,                0.68201,                 1.2994,              0.0010396,              0.0010396,              0.0010396
                     88,                0.96409,                0.75655,                 1.1424,                0.86254,                0.98061,                0.96915,                 0.7713,                0.84872,                 0.6443,                 1.2523,              0.0010372,              0.0010372,              0.0010372
                     89,                0.96829,                0.74312,                 1.1209,                0.88551,                0.99534,                0.97492,                0.75026,                0.92978,                0.60474,                 1.2969,              0.0010347,              0.0010347,              0.0010347
                     90,                 0.9756,                0.77115,                 1.1305,                0.87052,                 0.9962,                   0.98,                0.77981,                 0.8447,                0.63006,                 1.2293,              0.0010322,              0.0010322,              0.0010322
                     91,                0.95029,                0.75794,                 1.0693,                 0.8915,                      1,                0.95829,                0.76255,                0.86822,                 0.5576,                 1.2746,              0.0010297,              0.0010297,              0.0010297
                     92,                 1.0294,                0.82945,                 1.1694,                0.86792,                      1,                0.97699,                0.75159,                0.89131,                0.65637,                 1.2771,              0.0010273,              0.0010273,              0.0010273
                     93,                0.96205,                 0.7267,                 1.1103,                0.88286,                0.99539,                0.98534,                0.77708,                0.84782,                0.58131,                 1.2612,              0.0010248,              0.0010248,              0.0010248
                     94,                0.98045,                0.75336,                 1.1293,                0.86764,                      1,                0.97222,                 0.7627,                0.85872,                0.60121,                   1.25,              0.0010223,              0.0010223,              0.0010223
                     95,                0.94695,                0.74633,                  1.105,                0.89579,                      1,                0.97692,                0.77539,                0.84576,                0.57845,                 1.2583,              0.0010198,              0.0010198,              0.0010198
                     96,                0.95459,                0.73547,                 1.0879,                0.89291,                0.99746,                0.97137,                0.76219,                0.86821,                0.63357,                 1.2532,              0.0010173,              0.0010173,              0.0010173
                     97,                 0.9495,                0.77777,                 1.1065,                0.93172,                0.96107,                0.97479,                0.75843,                0.90636,                0.58191,                 1.3061,              0.0010149,              0.0010149,              0.0010149
                     98,                0.97705,                0.75944,                 1.1295,                0.85283,                0.96929,                0.95249,                0.75059,                0.81181,                0.61983,                 1.2349,              0.0010124,              0.0010124,              0.0010124
                     99,                0.95622,                0.71689,                 1.1373,                0.84475,                      1,                0.95062,                0.73607,                0.83303,                 0.6416,                 1.2353,              0.0010099,              0.0010099,              0.0010099
                    100,                 0.9344,                0.70159,                 1.1049,                 0.8724,                0.98268,                0.95985,                0.75986,                0.85231,                0.78639,                 1.2589,              0.0010075,              0.0010075,              0.0010075
                    101,                0.92083,                0.80364,                  1.106,                 0.8733,                0.98913,                0.96451,                0.77183,                0.80492,                 0.5699,                 1.2151,               0.001005,               0.001005,               0.001005
                    102,                0.94158,                0.79763,                 1.1249,                0.90765,                0.98121,                0.98509,                0.77094,                0.87687,                0.60326,                 1.2624,              0.0010025,              0.0010025,              0.0010025
                    103,                 1.0044,                0.77742,                 1.1025,                 0.8804,                0.99462,                0.98433,                0.76193,                0.91809,                0.68289,                 1.2897,                  0.001,                  0.001,                  0.001
                    104,                0.98339,                 0.7644,                 1.1216,                0.90747,                0.97707,                 0.9817,                0.76417,                0.91233,                0.58485,                 1.2921,             0.00099755,             0.00099755,             0.00099755
                    105,                0.96447,                0.79145,                 1.0875,                0.85442,                0.99745,                0.98343,                0.78858,                0.82975,                0.63133,                 1.2116,             0.00099507,             0.00099507,             0.00099507
                    106,                0.97684,                 0.7957,                 1.1297,                0.90962,                0.99486,                0.98108,                0.78071,                0.89264,                0.55459,                 1.2842,              0.0009926,              0.0009926,              0.0009926
                    107,                0.97461,                 0.7447,                 1.1113,                0.86926,                      1,                0.97067,                  0.768,                0.83561,                 0.6287,                 1.2493,             0.00099013,             0.00099013,             0.00099013
                    108,                0.92123,                0.74459,                 1.0869,                 0.8781,                0.98434,                0.97556,                0.79058,                0.84534,                 0.5525,                 1.2539,             0.00098765,             0.00098765,             0.00098765
                    109,                0.94918,                0.72169,                 1.1027,                0.88439,                0.98684,                0.97837,                0.78648,                0.83413,                0.55879,                 1.2211,             0.00098518,             0.00098518,             0.00098518
                    110,                0.95719,                0.75448,                 1.1219,                0.90694,                0.99729,                0.97854,                0.76429,                0.88088,                0.56259,                 1.2578,              0.0009827,              0.0009827,              0.0009827
                    111,                0.99102,                0.73485,                 1.1217,                0.89101,                      1,                0.96813,                0.76375,                0.86498,                0.57682,                 1.2463,             0.00098022,             0.00098022,             0.00098022
                    112,                0.94937,                0.70147,                 1.1135,                0.90348,                0.97692,                0.96481,                0.78138,                0.78531,                 0.5298,                 1.1917,             0.00097775,             0.00097775,             0.00097775
                    113,                0.97165,                0.72049,                 1.1235,                0.90736,                      1,                0.98384,                0.77099,                0.87176,                0.56314,                 1.2816,             0.00097528,             0.00097528,             0.00097528
                    114,                0.92235,                0.73792,                   1.08,                0.90771,                0.97558,                0.98938,                 0.7626,                0.91979,                0.58597,                 1.3242,              0.0009728,              0.0009728,              0.0009728
                    115,                0.91763,                0.74548,                 1.0732,                0.89847,                0.99694,                0.98123,                0.78787,                0.78954,                 0.5472,                 1.2168,             0.00097033,             0.00097033,             0.00097033
                    116,                0.94666,                0.75886,                 1.1205,                0.88134,                0.99665,                0.98545,                0.78199,                0.85109,                0.58896,                 1.2452,             0.00096785,             0.00096785,             0.00096785
                    117,                0.92264,                 0.6956,                 1.0883,                0.85861,                0.97843,                0.98664,                0.80743,                0.79952,                0.69355,                 1.2101,             0.00096537,             0.00096537,             0.00096537
                    118,                0.93155,                0.73945,                 1.0819,                0.87627,                      1,                0.97187,                0.77488,                0.87818,                0.54484,                 1.2697,              0.0009629,              0.0009629,              0.0009629
                    119,                0.93811,                0.71861,                 1.0787,                 0.8779,                      1,                  0.978,                0.79437,                0.80049,                0.53329,                 1.2105,             0.00096043,             0.00096043,             0.00096043
                    120,                0.89546,                 0.7198,                 1.0686,                0.87219,                0.97399,                0.95364,                0.77292,                0.81043,                0.63516,                 1.2009,             0.00095795,             0.00095795,             0.00095795
                    121,                0.91669,                 0.7268,                 1.0686,                0.87163,                0.98172,                0.97099,                0.76808,                0.89393,                0.58828,                 1.2644,             0.00095548,             0.00095548,             0.00095548
                    122,                0.94307,                0.70768,                 1.0859,                0.89516,                0.97423,                0.97964,                0.81676,                 0.7358,                0.51455,                 1.1685,               0.000953,               0.000953,               0.000953
                    123,                0.88138,                0.67441,                 1.0729,                0.93571,                0.96355,                0.98517,                0.80064,                0.82605,                0.59939,                 1.2088,             0.00095053,             0.00095053,             0.00095053
                    124,                0.93949,                0.70241,                 1.0868,                0.94031,                0.91916,                0.99038,                0.78684,                0.89893,                0.65972,                 1.2603,             0.00094805,             0.00094805,             0.00094805
                    125,                0.88003,                0.70558,                 1.0882,                0.88801,                      1,                0.98342,                0.79276,                0.82047,                0.51965,                 1.2114,             0.00094558,             0.00094558,             0.00094558
                    126,                0.91575,                0.70859,                 1.0969,                0.91798,                0.95833,                0.97307,                0.77497,                0.87764,                0.51603,                 1.2645,              0.0009431,              0.0009431,              0.0009431
                    127,                0.88168,                0.68553,                 1.0655,                0.88908,                      1,                0.98476,                0.81206,                 0.8043,                0.56984,                 1.2022,             0.00094062,             0.00094062,             0.00094062
                    128,                0.91121,                0.72094,                  1.105,                0.89905,                0.98364,                0.97373,                0.77301,                  0.811,                0.56116,                 1.2042,             0.00093815,             0.00093815,             0.00093815
                    129,                0.90638,                0.71544,                 1.0896,                0.86082,                      1,                 0.9639,                0.76557,                0.82798,                0.61281,                 1.2298,             0.00093567,             0.00093567,             0.00093567
                    130,                0.90999,                0.67905,                 1.0604,                0.85484,                0.98137,                0.96026,                0.76976,                 0.8391,                0.64919,                 1.2327,              0.0009332,              0.0009332,              0.0009332
                    131,                0.93997,                0.68706,                 1.1061,                0.85641,                      1,                0.97944,                0.76775,                0.88961,                0.57122,                 1.2769,             0.00093073,             0.00093073,             0.00093073
                    132,                0.91663,                0.67047,                 1.0713,                 0.8899,                 0.9834,                0.97232,                0.78453,                0.82151,                0.52672,                  1.206,             0.00092825,             0.00092825,             0.00092825
                    133,                0.83417,                0.62647,                 1.0352,                0.88774,                      1,                0.97943,                0.79485,                0.76785,                0.49943,                 1.1731,             0.00092577,             0.00092577,             0.00092577
                    134,                0.89641,                0.66564,                 1.1019,                0.88833,                      1,                0.98517,                0.80992,                0.78307,                0.51507,                 1.1719,              0.0009233,              0.0009233,              0.0009233
                    135,                0.87894,                0.64434,                 1.0495,                0.89524,                0.99491,                0.98384,                0.77587,                0.83773,                  0.551,                 1.2703,             0.00092083,             0.00092083,             0.00092083
                    136,                0.93275,                0.69247,                 1.0812,                0.90088,                0.99319,                0.97929,                0.82265,                0.74811,                0.52653,                 1.1679,             0.00091835,             0.00091835,             0.00091835
                    137,                0.94906,                0.68887,                 1.1107,                0.88756,                0.98575,                0.98251,                0.77593,                0.89451,                0.56543,                 1.2544,             0.00091588,             0.00091588,             0.00091588
                    138,                0.92957,                0.68712,                 1.1081,                0.88702,                      1,                0.98417,                 0.8026,                0.80376,                0.52589,                 1.1919,              0.0009134,              0.0009134,              0.0009134
                    139,                0.91972,                0.68076,                  1.106,                0.91662,                0.98687,                0.99038,                 0.7794,                 0.8607,                0.52123,                 1.2584,             0.00091092,             0.00091092,             0.00091092
                    140,                0.88953,                0.66516,                 1.0602,                 0.9033,                0.98845,                0.99438,                0.80975,                0.83559,                0.50771,                 1.2276,             0.00090845,             0.00090845,             0.00090845
                    141,                0.84681,                0.65471,                 1.0693,                0.92369,                0.98274,                 0.9913,                0.80437,                 0.8264,                0.50818,                 1.2203,             0.00090597,             0.00090597,             0.00090597
                    142,                0.90715,                0.69212,                 1.0987,                0.90217,                0.99441,                0.98277,                0.80549,                0.83521,                0.52202,                 1.2253,              0.0009035,              0.0009035,              0.0009035
                    143,                0.89096,                0.63292,                 1.0491,                0.86863,                      1,                 0.9913,                0.80636,                0.81787,                0.51306,                 1.2265,             0.00090103,             0.00090103,             0.00090103
                    144,                0.87462,                0.64599,                  1.069,                0.92231,                0.95965,                0.99152,                0.80545,                0.92547,                0.50449,                 1.3171,             0.00089855,             0.00089855,             0.00089855
                    145,                0.85966,                 0.6308,                 1.0658,                0.88975,                0.98198,                0.98975,                0.81688,                0.78996,                0.50376,                 1.1896,             0.00089607,             0.00089607,             0.00089607
                    146,                0.87499,                 0.6127,                 1.0734,                0.88735,                0.98684,                0.99221,                0.78423,                0.83407,                 0.5048,                 1.2259,              0.0008936,              0.0008936,              0.0008936
                    147,                 0.9095,                0.64837,                 1.0595,                0.93238,                 0.9456,                0.98923,                0.79733,                0.86526,                0.52094,                 1.2354,             0.00089112,             0.00089112,             0.00089112
                    148,                0.86983,                0.68234,                 1.0492,                0.89933,                0.99869,                0.98197,                0.80171,                0.82072,                0.52084,                 1.1953,             0.00088865,             0.00088865,             0.00088865
                    149,                 0.8922,                0.66281,                 1.0914,                0.92527,                      1,                0.98082,                0.80553,                  0.816,                0.50388,                 1.2044,             0.00088618,             0.00088618,             0.00088618
                    150,                0.88405,                0.66827,                 1.0783,                0.94256,                0.99089,                0.98631,                0.80614,                0.79545,                0.47732,                 1.1871,              0.0008837,              0.0008837,              0.0008837
                    151,                0.84924,                0.64376,                 1.0522,                0.93235,                0.99169,                0.98464,                0.80657,                0.77075,                0.48793,                 1.1794,             0.00088122,             0.00088122,             0.00088122
                    152,                 0.8546,                 0.6347,                 1.0357,                0.92013,                0.95079,                0.98322,                 0.8026,                0.85147,                0.54973,                 1.2336,             0.00087875,             0.00087875,             0.00087875
                    153,                0.88844,                0.66159,                 1.0773,                0.90942,                0.95257,                0.98798,                0.81691,                0.81478,                   0.55,                 1.1981,             0.00087628,             0.00087628,             0.00087628
