                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                  2.013,                 2.5397,                 2.7812,                0.32065,                0.46409,                0.35768,                0.16546,                 1.7897,                 2.8191,                 2.7062,              0.0010829,              0.0010829,              0.0010829
                     30,                 1.9704,                 2.5905,                 2.6971,                0.31624,                0.57705,                0.41438,                0.19006,                 1.8175,                 2.4894,                 2.8102,              0.0010768,              0.0010768,              0.0010768
                     31,                  1.909,                 2.4433,                  2.647,                0.30389,                0.52284,                0.36836,                0.18326,                 1.6715,                 2.5713,                 2.6488,              0.0010706,              0.0010706,              0.0010706
                     32,                 1.8695,                 2.3902,                 2.6159,                0.55862,                0.36623,                0.39306,                0.23431,                  1.705,                 2.9849,                 2.7014,              0.0010644,              0.0010644,              0.0010644
                     33,                 1.9238,                 2.4235,                 2.5743,                0.34374,                0.35018,                0.37097,                0.20184,                 1.6108,                 2.8204,                 2.5499,              0.0010582,              0.0010582,              0.0010582
                     34,                 1.7331,                 2.3493,                 2.4806,                0.38888,                0.57466,                0.42965,                0.24861,                 1.5316,                 2.3739,                 2.4227,               0.001052,               0.001052,               0.001052
                     35,                 1.7735,                 2.3407,                 2.5225,                0.40196,                0.79431,                0.51569,                0.28662,                 1.5127,                 2.1872,                 2.4373,              0.0010458,              0.0010458,              0.0010458
                     36,                 1.7319,                 2.2331,                 2.4962,                0.40902,                 0.5419,                0.49658,                0.28792,                 1.5368,                 2.4275,                 2.4129,              0.0010396,              0.0010396,              0.0010396
                     37,                 1.7866,                 2.2196,                 2.4785,                0.37363,                0.62578,                 0.4722,                0.27074,                 1.5998,                 2.2917,                 2.5194,              0.0010334,              0.0010334,              0.0010334
                     38,                 1.6851,                 2.2079,                 2.4354,                0.39407,                0.51829,                0.49784,                0.29103,                  1.553,                 2.4892,                 2.4903,              0.0010273,              0.0010273,              0.0010273
                     39,                  1.698,                 2.0731,                 2.4499,                0.36953,                 0.6402,                0.53969,                0.25345,                 1.6859,                 2.2838,                 2.5844,              0.0010211,              0.0010211,              0.0010211
                     40,                 1.6867,                 2.0905,                 2.3761,                0.38454,                0.70487,                0.50402,                0.29445,                 1.5094,                 2.1605,                 2.3272,              0.0010149,              0.0010149,              0.0010149
                     41,                 1.6002,                 2.1407,                 2.3531,                0.48876,                0.59579,                0.51913,                0.33253,                 1.3278,                  2.067,                  2.225,              0.0010087,              0.0010087,              0.0010087
                     42,                 1.5532,                  2.025,                  2.314,                0.40593,                0.71053,                0.51782,                0.26659,                  1.745,                 2.1338,                 2.3896,              0.0010025,              0.0010025,              0.0010025
                     43,                 1.5832,                 2.0075,                 2.2946,                0.44587,                0.59612,                  0.539,                0.33158,                 1.4263,                 2.2209,                 2.2072,             0.00099631,             0.00099631,             0.00099631
                     44,                 1.5196,                 2.0087,                 2.2864,                0.42985,                0.89736,                0.58124,                0.38061,                 1.2096,                 1.9436,                 2.0866,             0.00099013,             0.00099013,             0.00099013
                     45,                 1.5034,                  1.887,                 2.2319,                0.49728,                  0.699,                0.65364,                0.47075,                 1.1212,                 1.9286,                 2.0297,             0.00098394,             0.00098394,             0.00098394
                     46,                 1.4984,                  1.896,                 2.2384,                0.41611,                0.78312,                0.63365,                0.43353,                 1.2481,                 1.9332,                 2.0756,             0.00097775,             0.00097775,             0.00097775
                     47,                 1.4913,                  1.869,                 2.1475,                0.33765,                 0.8031,                0.61573,                 0.3878,                 1.2747,                 2.0426,                 2.1058,             0.00097156,             0.00097156,             0.00097156
                     48,                 1.4694,                 1.8627,                 2.2353,                0.42943,                0.74195,                0.61775,                0.40681,                 1.2337,                 1.9981,                 2.0346,             0.00096537,             0.00096537,             0.00096537
                     49,                 1.4128,                 1.7883,                  2.157,                 0.4414,                0.82412,                0.64225,                0.45255,                  1.171,                 1.7812,                   2.02,             0.00095919,             0.00095919,             0.00095919
                     50,                 1.4104,                 1.8732,                 2.1551,                0.53729,                0.75736,                0.64431,                0.43443,                 1.1073,                 1.6988,                 1.9602,               0.000953,               0.000953,               0.000953
                     51,                 1.4031,                 1.8509,                 2.1147,                0.46681,                0.81462,                0.60893,                0.40445,                 1.1817,                 1.7702,                 2.0248,             0.00094681,             0.00094681,             0.00094681
                     52,                 1.3833,                 1.8126,                 2.0868,                0.47078,                0.83084,                0.64979,                0.47969,                 1.0137,                  1.846,                 1.9105,             0.00094062,             0.00094062,             0.00094062
                     53,                 1.3414,                 1.7711,                 2.0206,                0.48531,                0.74907,                0.62484,                  0.407,                 1.2708,                 1.9545,                 2.0925,             0.00093444,             0.00093444,             0.00093444
                     54,                 1.3966,                 1.7153,                 2.0668,                 0.5967,                0.87126,                0.77905,                0.59739,                0.99147,                 1.5193,                 1.8786,             0.00092825,             0.00092825,             0.00092825
                     55,                 1.3619,                 1.7669,                 2.0426,                 0.5271,                0.90561,                0.72505,                 0.5506,                 1.0186,                 1.5618,                 1.9066,             0.00092206,             0.00092206,             0.00092206
                     56,                 1.2984,                 1.6431,                 1.9562,                0.55948,                 0.8913,                0.74964,                0.50637,                 1.1967,                 1.4895,                 2.0263,             0.00091588,             0.00091588,             0.00091588
                     57,                 1.3206,                  1.652,                 2.0263,                0.56568,                0.92925,                0.77412,                0.54415,                 1.0284,                 1.5265,                 1.8511,             0.00090969,             0.00090969,             0.00090969
                     58,                 1.3075,                 1.6441,                 2.0036,                0.62522,                 0.8717,                0.78245,                0.59128,                0.95532,                 1.4173,                 1.8301,              0.0009035,              0.0009035,              0.0009035
                     59,                 1.3174,                 1.6598,                 2.0467,                0.54062,                0.91076,                0.79892,                0.58993,                 1.0917,                 1.4338,                 1.8957,             0.00089731,             0.00089731,             0.00089731
                     60,                 1.2798,                 1.5983,                 1.9573,                0.62538,                0.90749,                0.75065,                 0.5818,                0.96471,                 1.4239,                 1.8154,             0.00089112,             0.00089112,             0.00089112
                     61,                 1.2552,                 1.6049,                 1.9349,                0.70172,                0.87169,                0.79255,                0.62409,                0.99807,                 1.3626,                 1.7899,             0.00088494,             0.00088494,             0.00088494
                     62,                 1.2721,                 1.5831,                 1.9615,                0.58834,                0.85846,                0.72639,                0.51581,                 1.0933,                 1.5364,                 1.8597,             0.00087875,             0.00087875,             0.00087875
                     63,                 1.3263,                 1.6482,                  1.965,                0.58492,                 0.9196,                0.74021,                0.56537,                0.94517,                  1.403,                 1.7354,             0.00087256,             0.00087256,             0.00087256
                     64,                 1.2259,                 1.6012,                 1.8905,                0.69262,                0.72142,                0.77784,                0.57928,                0.98146,                 1.5782,                 1.7808,             0.00086637,             0.00086637,             0.00086637
                     65,                 1.1932,                 1.5929,                 1.9188,                0.59861,                0.77804,                0.75063,                0.52854,                 1.0783,                 1.6653,                  1.898,             0.00086019,             0.00086019,             0.00086019
                     66,                 1.2511,                 1.5945,                 1.8856,                0.54891,                0.87822,                0.78415,                 0.6226,                0.86952,                 1.6418,                 1.7018,               0.000854,               0.000854,               0.000854
                     67,                  1.113,                 1.4638,                 1.8277,                0.52944,                0.85814,                0.82292,                0.64444,                0.87526,                 1.8312,                 1.7093,             0.00084781,             0.00084781,             0.00084781
                     68,                 1.1617,                 1.4449,                 1.8883,                0.60666,                0.84821,                0.80455,                0.60922,                0.94844,                 1.3761,                 1.7628,             0.00084162,             0.00084162,             0.00084162
                     69,                 1.1818,                 1.4861,                  1.848,                0.64309,                0.90939,                0.79562,                0.63929,                 0.8949,                  1.277,                 1.6818,             0.00083544,             0.00083544,             0.00083544
                     70,                 1.1361,                 1.5072,                 1.8073,                0.64331,                0.89599,                0.76651,                0.60751,                0.92205,                 1.2689,                  1.692,             0.00082925,             0.00082925,             0.00082925
                     71,                 1.1435,                 1.4464,                 1.8226,                0.62873,                 0.8755,                0.75677,                0.59777,                0.94531,                 1.2726,                 1.6658,             0.00082306,             0.00082306,             0.00082306
                     72,                 1.1664,                 1.4836,                 1.8611,                0.59933,                0.80234,                0.77199,                0.62922,                0.82253,                 1.2751,                  1.642,             0.00081688,             0.00081688,             0.00081688
                     73,                 1.1316,                 1.5367,                 1.8321,                0.61345,                0.89129,                0.74493,                 0.5878,                0.90708,                 1.2776,                 1.6325,             0.00081069,             0.00081069,             0.00081069
                     74,                 1.0983,                 1.3945,                 1.7695,                0.72221,                0.89057,                0.80733,                0.67334,                0.74697,                 1.1706,                 1.5564,              0.0008045,              0.0008045,              0.0008045
                     75,                 1.1203,                 1.3607,                 1.7565,                0.67478,                0.87381,                0.83204,                 0.6794,                0.77099,                  1.165,                 1.5547,             0.00079831,             0.00079831,             0.00079831
                     76,                 1.0166,                 1.3708,                 1.7099,                0.53785,                0.95291,                 0.7865,                 0.6623,                0.71096,                 1.2487,                  1.505,             0.00079213,             0.00079213,             0.00079213
                     77,                 1.0914,                  1.419,                 1.7523,                0.67284,                0.96319,                0.81105,                0.66238,                0.76894,                 1.1567,                 1.5529,             0.00078594,             0.00078594,             0.00078594
                     78,                 1.1542,                 1.4413,                 1.7785,                0.74141,                0.92822,                0.84005,                0.67617,                0.82507,                 1.1559,                 1.6162,             0.00077975,             0.00077975,             0.00077975
                     79,                  1.037,                 1.3779,                  1.693,                0.79783,                0.97185,                0.84363,                 0.6684,                0.88213,                 1.1231,                 1.6734,             0.00077356,             0.00077356,             0.00077356
                     80,                 1.0011,                 1.3748,                  1.669,                0.67702,                0.94658,                0.82862,                0.70109,                0.76248,                  1.117,                 1.5604,             0.00076738,             0.00076738,             0.00076738
                     81,                 1.0519,                 1.3395,                 1.6992,                0.58634,                0.93675,                0.84611,                0.71235,                 0.7082,                 1.1262,                 1.5011,             0.00076119,             0.00076119,             0.00076119
                     82,                 1.0112,                 1.3439,                 1.6688,                0.63236,                0.94947,                0.80913,                0.66775,                0.76835,                 1.0998,                 1.5475,               0.000755,               0.000755,               0.000755
                     83,                 1.0284,                 1.3141,                 1.7024,                0.69761,                0.94232,                0.83386,                0.66812,                0.82558,                 1.1563,                 1.6047,             0.00074881,             0.00074881,             0.00074881
                     84,                 1.0536,                 1.3611,                 1.7488,                0.69093,                0.92239,                0.82989,                0.66685,                0.83839,                 1.1787,                 1.6119,             0.00074263,             0.00074263,             0.00074263
                     85,                 1.0616,                  1.319,                 1.7124,                0.65382,                0.92982,                0.84641,                0.73027,                0.66553,                 1.0792,                 1.5009,             0.00073644,             0.00073644,             0.00073644
                     86,                 1.0184,                 1.2541,                 1.6708,                0.65762,                0.94465,                0.83394,                0.70603,                0.69661,                 1.1416,                 1.4774,             0.00073025,             0.00073025,             0.00073025
                     87,                0.98038,                 1.1954,                 1.6572,                0.70256,                0.96231,                0.82204,                0.69165,                0.69034,                 1.0481,                 1.4976,             0.00072406,             0.00072406,             0.00072406
                     88,                 1.0332,                 1.2717,                 1.6817,                0.77779,                0.90069,                0.83322,                0.70274,                0.71078,                 1.0684,                 1.4698,             0.00071788,             0.00071788,             0.00071788
                     89,                 1.0633,                 1.2849,                 1.6466,                0.78312,                 0.8664,                 0.8337,                0.69238,                0.76394,                 1.0283,                 1.4892,             0.00071169,             0.00071169,             0.00071169
                     90,                 1.0457,                 1.2687,                 1.6882,                0.72576,                0.87646,                  0.861,                0.74196,                0.67585,                 1.0327,                 1.4523,              0.0007055,              0.0007055,              0.0007055
                     91,                 1.0094,                 1.2278,                 1.6647,                 0.7003,                0.87507,                 0.8642,                0.65566,                0.95102,                 1.1692,                 1.5762,             0.00069931,             0.00069931,             0.00069931
                     92,                  1.011,                 1.2375,                 1.6273,                0.73954,                0.96252,                0.86856,                0.73391,                 0.7169,                0.96148,                 1.4884,             0.00069313,             0.00069313,             0.00069313
                     93,                 1.0488,                 1.2618,                 1.6829,                0.72456,                0.91123,                0.86979,                0.76286,                0.61024,                0.96485,                 1.4057,             0.00068694,             0.00068694,             0.00068694
                     94,                 1.0131,                 1.2525,                 1.6206,                0.72878,                 0.9674,                0.89912,                0.74985,                0.67714,                0.96537,                 1.4381,             0.00068075,             0.00068075,             0.00068075
                     95,                0.95134,                 1.1571,                 1.5958,                0.73466,                0.97632,                 0.9232,                0.80588,                0.63017,                0.97644,                  1.392,             0.00067456,             0.00067456,             0.00067456
                     96,                0.93029,                 1.1545,                 1.5835,                0.77421,                0.91632,                0.88303,                0.75872,                0.63178,                0.93636,                 1.3969,             0.00066838,             0.00066838,             0.00066838
                     97,                0.95765,                   1.22,                 1.5986,                0.80478,                0.94937,                0.88021,                0.72623,                0.76011,                0.98418,                 1.5083,             0.00066219,             0.00066219,             0.00066219
                     98,                0.94185,                 1.1788,                 1.6133,                0.72314,                0.94531,                0.87245,                0.75261,                0.69202,                0.93011,                 1.4199,               0.000656,               0.000656,               0.000656
                     99,                 0.9633,                 1.2457,                 1.6273,                0.78613,                0.94531,                0.85982,                 0.7539,                0.60822,                0.90739,                 1.3828,             0.00064981,             0.00064981,             0.00064981
                    100,                0.91684,                 1.1815,                 1.5721,                0.78702,                0.94757,                0.88469,                0.75694,                0.64965,                0.91646,                 1.3916,             0.00064362,             0.00064362,             0.00064362
                    101,                0.87219,                 1.1492,                 1.5577,                 0.8259,                0.96188,                 0.8959,                0.77653,                0.60925,                0.89183,                 1.3849,             0.00063744,             0.00063744,             0.00063744
                    102,                 0.9904,                 1.2005,                 1.6187,                 0.8236,                0.96319,                0.89811,                0.74619,                0.73534,                0.96547,                 1.4982,             0.00063125,             0.00063125,             0.00063125
                    103,                0.96258,                 1.1581,                 1.5901,                0.81322,                0.88247,                0.91083,                0.78212,                0.67179,                0.90051,                 1.4271,             0.00062506,             0.00062506,             0.00062506
                    104,                0.89241,                  1.069,                 1.5379,                0.81571,                0.93025,                0.93344,                0.79587,                0.65262,                0.89325,                 1.3855,             0.00061887,             0.00061887,             0.00061887
                    105,                 0.9738,                 1.1491,                 1.5834,                0.81825,                0.96155,                0.93053,                0.79834,                 0.5973,                 0.8677,                 1.3274,             0.00061269,             0.00061269,             0.00061269
                    106,                0.88659,                 1.1266,                 1.5627,                0.84338,                0.92434,                0.93658,                0.83167,                0.60279,                0.81719,                 1.3344,              0.0006065,              0.0006065,              0.0006065
                    107,                0.93192,                 1.0626,                 1.5666,                0.85237,                0.91331,                0.93933,                0.81732,                0.61299,                0.80239,                 1.3486,             0.00060031,             0.00060031,             0.00060031
                    108,                0.89599,                 1.0887,                  1.557,                0.84193,                0.90749,                0.92611,                0.80742,                0.60827,                 0.8443,                 1.3271,             0.00059413,             0.00059413,             0.00059413
                    109,                 0.8536,                 1.1057,                  1.502,                0.81515,                0.92894,                 0.9356,                0.81815,                 0.6081,                0.83632,                 1.3283,             0.00058794,             0.00058794,             0.00058794
                    110,                0.83742,                 1.0629,                 1.5059,                0.93588,                0.84427,                0.95662,                0.85447,                0.53671,                0.83367,                 1.2796,             0.00058175,             0.00058175,             0.00058175
                    111,                 0.8075,                  1.062,                 1.4605,                0.88407,                0.87767,                0.93811,                 0.8297,                0.56356,                0.83012,                 1.2849,             0.00057556,             0.00057556,             0.00057556
                    112,                0.87489,                 1.0724,                 1.4951,                0.83624,                0.92925,                0.91842,                 0.7873,                0.63002,                0.85281,                 1.3552,             0.00056938,             0.00056938,             0.00056938
                    113,                0.90298,                 1.1991,                 1.5463,                0.79366,                0.96377,                 0.9161,                0.80005,                0.60764,                0.82288,                 1.3489,             0.00056319,             0.00056319,             0.00056319
                    114,                 0.8736,                 1.1178,                 1.5096,                0.83006,                0.98558,                0.94553,                0.84443,                0.53337,                0.80389,                 1.2652,               0.000557,               0.000557,               0.000557
                    115,                0.83407,                 1.0877,                 1.4975,                0.85589,                0.93535,                0.95959,                0.85463,                0.53083,                0.77698,                 1.2692,             0.00055081,             0.00055081,             0.00055081
                    116,                0.86777,                  1.014,                 1.4968,                0.84856,                0.91752,                0.93269,                0.82808,                0.55539,                0.81274,                 1.2805,             0.00054463,             0.00054463,             0.00054463
                    117,                0.84755,                 1.0681,                 1.4912,                0.82837,                0.89549,                0.93246,                0.81547,                0.61674,                0.84225,                 1.3002,             0.00053844,             0.00053844,             0.00053844
                    118,                0.85205,                 1.0554,                 1.4795,                0.86702,                0.91636,                 0.9457,                0.83821,                0.57067,                0.84044,                 1.3211,             0.00053225,             0.00053225,             0.00053225
                    119,                0.80469,                 1.0214,                 1.4586,                 0.8729,                0.95268,                0.96149,                0.88081,                0.48923,                 0.7478,                 1.2603,             0.00052606,             0.00052606,             0.00052606
                    120,                0.82996,                 1.0474,                 1.4449,                0.85293,                0.94475,                0.96248,                0.87421,                0.48146,                0.75531,                 1.2444,             0.00051988,             0.00051988,             0.00051988
                    121,                0.78263,                0.99491,                 1.4202,                0.84104,                      1,                 0.9658,                0.85026,                0.58806,                0.77453,                 1.3173,             0.00051369,             0.00051369,             0.00051369
                    122,                0.82826,                 1.0283,                 1.4481,                0.82838,                0.96319,                0.95065,                0.83617,                0.54464,                0.77909,                 1.2569,              0.0005075,              0.0005075,              0.0005075
                    123,                0.78069,                 1.0143,                 1.4169,                0.85047,                0.91271,                0.96914,                 0.8573,                0.56242,                0.81128,                 1.2307,             0.00050131,             0.00050131,             0.00050131
                    124,                0.81191,                 1.0219,                 1.4878,                0.90226,                0.89343,                 0.9669,                0.86679,                0.50653,                0.78139,                 1.2165,             0.00049513,             0.00049513,             0.00049513
                    125,                0.81907,                 1.0392,                 1.4593,                0.89856,                0.95593,                0.97372,                0.87329,                0.49657,                0.71353,                 1.2224,             0.00048894,             0.00048894,             0.00048894
                    126,                0.81443,                  1.022,                  1.465,                0.91203,                0.95325,                0.97596,                0.84764,                 0.5712,                0.73099,                 1.2854,             0.00048275,             0.00048275,             0.00048275
                    127,                0.86806,                 1.0368,                 1.4624,                0.91606,                0.93737,                0.96927,                 0.8688,                0.51289,                0.71032,                 1.2268,             0.00047656,             0.00047656,             0.00047656
                    128,                0.79996,                0.95285,                 1.4382,                0.87049,                0.93449,                0.97055,                0.86373,                  0.507,                0.71612,                 1.2179,             0.00047038,             0.00047038,             0.00047038
                    129,                0.78586,                 1.0369,                 1.4346,                0.94741,                 0.9375,                0.98768,                0.87454,                0.52629,                0.72266,                 1.2406,             0.00046419,             0.00046419,             0.00046419
                    130,                0.77883,                 0.9343,                 1.4134,                0.92788,                0.96933,                0.98581,                0.86687,                0.54838,                0.70827,                 1.2395,               0.000458,               0.000458,               0.000458
                    131,                0.76831,                0.92623,                 1.4147,                0.94346,                0.93314,                0.97407,                0.86823,                0.52744,                0.67774,                 1.2412,             0.00045181,             0.00045181,             0.00045181
                    132,                 0.7363,                0.87523,                 1.3791,                0.93327,                0.96555,                 0.9706,                0.87892,                0.49867,                 0.6672,                 1.2327,             0.00044563,             0.00044563,             0.00044563
                    133,                0.77851,                0.90342,                  1.373,                0.95901,                 0.9718,                0.98842,                0.90348,                0.47814,                0.64876,                 1.2221,             0.00043944,             0.00043944,             0.00043944
                    134,                0.79794,                0.95249,                 1.4239,                0.87825,                0.98636,                0.98826,                0.88877,                0.49868,                0.69814,                 1.2042,             0.00043325,             0.00043325,             0.00043325
                    135,                0.74844,                0.97382,                 1.3934,                0.84749,                0.97384,                0.99137,                0.88045,                0.51406,                0.71988,                 1.1911,             0.00042706,             0.00042706,             0.00042706
                    136,                0.75489,                0.93922,                 1.4016,                0.93377,                0.96512,                0.98283,                0.88106,                0.52004,                 0.6621,                 1.2125,             0.00042087,             0.00042087,             0.00042087
                    137,                0.73662,                0.96885,                 1.3862,                  0.933,                 0.9799,                0.99388,                0.88475,                0.52503,                0.64518,                 1.2183,             0.00041469,             0.00041469,             0.00041469
                    138,                0.72168,                0.89133,                 1.3922,                 0.8893,                 0.9815,                0.95863,                0.88036,                0.46267,                0.63639,                 1.1912,              0.0004085,              0.0004085,              0.0004085
                    139,                0.74391,                0.92218,                 1.3984,                0.89712,                0.99381,                0.97834,                0.90081,                0.45472,                0.62995,                 1.1816,             0.00040231,             0.00040231,             0.00040231
                    140,                0.75565,                0.95165,                 1.3987,                 0.9855,                0.96977,                  0.995,                0.91491,                0.45082,                0.58762,                 1.1676,             0.00039613,             0.00039613,             0.00039613
                    141,                0.75482,                0.92656,                 1.3768,                0.95558,                0.99402,                0.99427,                0.91304,                 0.4615,                0.59696,                 1.1889,             0.00038994,             0.00038994,             0.00038994
                    142,                0.76101,                0.89099,                  1.384,                0.99331,                0.97782,                0.99439,                 0.9071,                0.46874,                0.57498,                 1.1855,             0.00038375,             0.00038375,             0.00038375
                    143,                0.72998,                0.85786,                 1.3574,                0.98489,                0.98873,                  0.995,                0.89538,                0.49604,                0.57774,                 1.2139,             0.00037756,             0.00037756,             0.00037756
                    144,                0.71644,                0.80723,                 1.3669,                0.99248,                      1,                  0.995,                0.92184,                0.44084,                 0.5545,                 1.1702,             0.00037138,             0.00037138,             0.00037138
                    145,                0.70033,                0.89043,                 1.3435,                0.98715,                0.99917,                  0.995,                0.91022,                0.44711,                0.55483,                 1.1669,             0.00036519,             0.00036519,             0.00036519
                    146,                0.75244,                0.90022,                 1.3619,                0.95096,                0.95256,                0.97349,                0.87606,                0.50754,                 0.6184,                 1.2092,               0.000359,               0.000359,               0.000359
                    147,                0.77251,                0.87504,                 1.4069,                 0.8813,                0.98055,                0.96537,                0.86741,                0.52162,                0.61957,                 1.1839,             0.00035281,             0.00035281,             0.00035281
                    148,                0.73872,                0.89641,                 1.3955,                0.90152,                0.96149,                0.98792,                0.88541,                0.50153,                0.61562,                 1.1595,             0.00034663,             0.00034663,             0.00034663
                    149,                 0.7591,                0.86961,                  1.364,                0.94122,                 0.9563,                0.99291,                0.91813,                0.45132,                0.59733,                 1.1554,             0.00034044,             0.00034044,             0.00034044
                    150,                0.73783,                0.83574,                 1.3727,                0.99049,                      1,                  0.995,                0.92793,                0.42014,                0.53442,                 1.1343,             0.00033425,             0.00033425,             0.00033425
                    151,                0.71606,                0.81714,                 1.3411,                0.99072,                      1,                  0.995,                0.91531,                0.44728,                0.52362,                 1.1466,             0.00032806,             0.00032806,             0.00032806
                    152,                0.71192,                0.82851,                 1.3601,                0.97554,                      1,                  0.995,                0.91077,                0.45728,                0.52954,                 1.1411,             0.00032188,             0.00032188,             0.00032188
                    153,                0.67303,                0.73928,                 1.3318,                0.99066,                0.99809,                  0.995,                0.91385,                0.45229,                 0.5321,                 1.1251,             0.00031569,             0.00031569,             0.00031569
